date,combo,issue,iterations,runtime_s
2025-09-09,6,6,401,0.005153875004907604
2025-09-10,6,0,334,0.0029106250003678724
2025-09-10,6,6,392,0.00529570799699286
2025-09-11,6,0,335,0.0032612920040264726
2025-09-11,6,6,393,0.004858041000261437
2025-09-12,6,0,335,0.002803082999889739
2025-09-12,6,6,361,0.005209333998209331
2025-09-13,6,0,339,0.0031465409992961213
2025-09-13,6,6,352,0.004776834000949748
2025-09-14,6,0,342,0.0029760000034002587
2025-09-14,6,6,405,0.0051737079993472435
2025-09-15,6,0,337,0.0030543329994543456
2025-09-15,6,6,395,0.005081999996036757
2025-09-16,6,0,363,0.003063666998059489
2025-09-16,6,6,401,0.005531916998734232
2025-09-17,6,0,351,0.0029397920006886125
2025-09-17,6,6,411,0.00494375000562286
2025-09-18,6,0,348,0.0031270420004148036
2025-09-18,6,6,408,0.005295125003613066
2025-09-19,6,0,342,0.002904124994529411
2025-09-19,6,6,367,0.004822875001991633
2025-09-20,6,0,344,0.0033947920019272715
2025-09-20,6,6,372,0.005135792001965456
2025-09-21,6,0,362,0.003205542001524009
2025-09-21,6,6,429,0.0056686669995542616
2025-09-22,6,0,361,0.0030445000011241063
2025-09-22,6,6,420,0.004917125006613787
2025-09-23,6,0,364,0.0029922920002718456
2025-09-23,6,6,401,0.005280040997604374
2025-09-24,6,0,345,0.0030583340048906393
2025-09-24,6,6,477,0.005269458000839222
2025-09-25,6,0,370,0.0030682910000905395
2025-09-25,6,6,443,0.005520624996279366
2025-09-26,6,0,367,0.0031017499932204373
2025-09-26,6,6,352,0.004833332997804973
2025-09-27,6,0,338,0.003427042000112124
2025-09-27,6,6,367,0.005192459000681993
2025-09-28,6,0,370,0.0030926659965189174
2025-09-28,6,6,456,0.00552833300025668
2025-09-29,6,0,367,0.0035054580002906732
2025-09-29,6,6,444,0.00529366700357059
2025-09-30,6,0,364,0.003014000001712702
2025-09-30,6,6,472,0.00599908299773233
2025-10-01,6,0,369,0.003130459001113195
2025-10-01,6,6,430,0.005147916999703739
2025-10-02,6,0,360,0.0030486249961541034
2025-10-02,6,6,430,0.005475291996845044
2025-10-03,6,0,340,0.0029352499986998737
2025-10-03,6,6,338,0.004834541003219783
2025-10-04,6,0,363,0.0030659999974886887
2025-10-04,6,6,383,0.005503542000951711
2025-10-05,6,0,370,0.0030697499969392084
2025-10-05,6,6,468,0.0054683749985997565
2025-10-06,6,0,353,0.003470582996669691
2025-10-06,6,6,484,0.0056022919961833395
2025-10-07,6,0,371,0.0030048749977140687
2025-10-07,6,6,441,0.00597304200346116
2025-10-08,6,0,369,0.0032080829987535253
2025-10-08,6,6,461,0.005463084002258256
2025-10-09,6,0,361,0.003093083003477659
2025-10-09,6,6,439,0.005647958998451941
2025-10-10,6,0,349,0.003051499996217899
2025-10-10,6,6,343,0.004693709001003299
2025-10-11,6,0,351,0.002912208998168353
2025-10-11,6,6,361,0.005375959000957664
2025-10-12,6,0,371,0.003104875002463814
2025-10-12,6,6,451,0.005587667001236696
2025-10-13,6,0,365,0.0035300829986226745
2025-10-13,6,6,421,0.005186250004044268
2025-10-14,6,0,370,0.002982167003210634
2025-10-14,6,6,452,0.005996833999233786
2025-10-15,6,0,372,0.0031047079974086955
2025-10-15,6,6,464,0.00535337500332389
2025-10-16,6,0,367,0.003163332999974955
2025-10-16,6,6,468,0.005860249999386724
2025-10-17,6,0,330,0.002851958000974264
2025-10-17,6,6,342,0.004711915993539151
2025-10-18,6,0,366,0.003065874996536877
2025-10-18,6,6,371,0.005089999998745043
2025-10-19,6,0,370,0.002973292001115624
2025-10-19,6,6,460,0.005697584005247336
2025-10-20,6,0,361,0.0035080000016023405
2025-10-20,6,6,443,0.005156291997991502
2025-10-21,6,0,373,0.0030012499992153607
2025-10-21,6,6,485,0.006024125003023073
2025-10-22,6,0,363,0.0030507920018862933
2025-10-22,6,6,475,0.005355207998945843
2025-10-23,6,0,374,0.0030785410053795204
2025-10-23,6,6,466,0.0057077090023085475
2025-10-24,6,0,346,0.002864125002815854
2025-10-24,6,6,353,0.004707624997536186
2025-10-25,6,0,364,0.003255958996305708
2025-10-25,6,6,379,0.0053891250063315965
2025-10-26,6,0,365,0.003063957999984268
2025-10-26,6,6,474,0.005709999997634441
2025-10-27,6,0,363,0.0035458329948596656
2025-10-27,6,6,492,0.005570917004661169
2025-10-28,6,0,366,0.003065375000005588
2025-10-28,6,6,498,0.0059481249991222285
2025-10-29,6,0,363,0.003135791004751809
2025-10-29,6,6,431,0.005052500004239846
2025-10-30,6,0,367,0.0029654160025529563
2025-10-30,6,6,439,0.005761958003859036
2025-10-31,6,0,376,0.003126250005152542
2025-10-31,6,6,363,0.004828916004044004
2025-11-01,6,0,368,0.0031136250036070123
2025-11-01,6,6,374,0.005244499996479135
2025-11-02,6,0,370,0.0030567079957108945
2025-11-02,6,6,502,0.00545929199870443
2025-11-03,6,0,369,0.003330332998302765
2025-11-03,6,6,489,0.005833584000356495
2025-11-04,6,0,360,0.0029964159984956495
2025-11-04,6,6,503,0.00595154199982062
2025-11-05,6,0,362,0.00361670799611602
2025-11-05,6,6,481,0.005325165999238379
2025-11-06,6,0,363,0.0031567920013912953
2025-11-06,6,6,523,0.006082790998334531
2025-11-07,6,0,368,0.003024708006705623
2025-11-07,6,6,396,0.005175124999368563
2025-11-08,6,0,375,0.0033170840033562854
2025-11-08,6,6,381,0.00507429099525325
2025-11-09,6,0,366,0.0029927089999546297
2025-11-09,6,6,480,0.0057337090038345195
2025-11-10,6,0,355,0.003055041001061909
2025-11-10,6,6,511,0.00550337500317255
2025-11-11,6,0,367,0.0032271250020130537
2025-11-11,6,6,450,0.005562124999414664
2025-11-12,6,0,371,0.003143916997942142
2025-11-12,6,6,485,0.005301459001202602
2025-11-13,6,0,368,0.003361791001225356
2025-11-13,6,6,491,0.00584395799523918
2025-11-14,6,0,374,0.0032897499986574985
2025-11-14,6,6,371,0.004833791004784871
2025-11-15,6,0,370,0.0032876669938559644
2025-11-15,6,6,397,0.004850165998504963
2025-11-16,6,0,374,0.0030616250005550683
2025-11-16,6,6,511,0.006216166999365669
2025-11-17,6,0,358,0.0034266669972566888
2025-11-17,6,6,474,0.005353291999199428
2025-11-18,6,0,353,0.0030856660014251247
2025-11-18,6,6,474,0.005855499999597669
2025-11-19,6,0,364,0.003025457997864578
2025-11-19,6,6,517,0.0054211669994401745
2025-11-20,6,0,362,0.003447208000579849
2025-11-20,6,6,513,0.005649999999150168
2025-11-21,6,0,380,0.003093583000008948
2025-11-21,6,6,400,0.005205833003856242
2025-11-22,6,0,369,0.003459749998000916
2025-11-22,6,6,388,0.004768250000779517
2025-11-23,6,0,366,0.003014083005837165
2025-11-23,6,6,512,0.005754665995482355
2025-11-24,6,0,357,0.003180874999088701
2025-11-24,6,6,511,0.005609790998278186
2025-11-25,6,0,360,0.003078999994613696
2025-11-25,6,6,477,0.005901874996197876
2025-11-26,6,0,354,0.0030737499982933514
2025-11-26,6,6,463,0.005327375001797918
2025-11-27,6,0,371,0.0033562919998075813
2025-11-27,6,6,504,0.005416874999355059
2025-11-28,6,0,375,0.003240124999138061
2025-11-28,6,6,402,0.005279375000100117
2025-11-29,6,0,377,0.0033435840014135465
2025-11-29,6,6,407,0.004967790999216959
2025-11-30,6,0,370,0.0030270829956862144
2025-11-30,6,6,517,0.005752292003307957
2025-12-01,6,0,352,0.003158083993184846
2025-12-01,6,6,520,0.005457167004351504
2025-12-02,6,0,361,0.003026167003554292
2025-12-02,6,6,499,0.006409082998288795
2025-12-03,6,0,359,0.0030572499963454902
2025-12-03,6,6,506,0.005479750005179085
2025-12-04,6,0,349,0.0032671670051058754
2025-12-04,6,6,477,0.005349917002604343
2025-12-05,6,0,372,0.0030402920019696467
2025-12-05,6,6,443,0.005785041998024099
2025-12-06,6,0,374,0.0031743750005261973
2025-12-06,6,6,456,0.005121499998494983
2025-12-07,6,0,347,0.0030090000000200234
2025-12-07,6,6,465,0.0061411670030793175
2025-12-08,6,0,356,0.0031597920024069026
2025-12-08,6,6,518,0.005802958003187086
2025-12-09,6,0,348,0.0033312909945379943
2025-12-09,6,6,478,0.005722292000427842
2025-12-10,6,0,341,0.0029487909996532835
2025-12-10,6,6,511,0.006077374993765261
2025-12-11,6,0,345,0.0030904589948477224
2025-12-11,6,6,466,0.005371416998968925
2025-12-12,6,0,378,0.003299374999187421
2025-12-12,6,6,461,0.005611000000499189
2025-12-13,6,0,373,0.003312375003588386
2025-12-13,6,6,467,0.0054692909980076365
2025-12-14,6,0,350,0.003204583998012822
2025-12-14,6,6,521,0.006011167002725415
2025-12-15,6,0,338,0.0029990830007591285
2025-12-15,6,6,522,0.0059660839979187585
2025-12-16,6,0,346,0.0031002909963717684
2025-12-16,6,6,506,0.005496416997630149
2025-12-17,6,0,351,0.0029584580042865127
2025-12-17,6,6,482,0.005716042003768962
2025-12-18,6,0,352,0.003200958999514114
2025-12-18,6,6,499,0.005650500002957415
2025-12-19,6,0,372,0.0030775000050198287
2025-12-19,6,6,442,0.00572404199920129
2025-12-20,6,0,387,0.003041417003259994
2025-12-20,6,6,438,0.005524583997612353
2025-12-21,6,0,353,0.003574250004021451
2025-12-21,6,6,500,0.005658041998685803
2025-12-22,6,0,341,0.0028956250025657937
2025-12-22,6,6,519,0.006374083000991959
2025-12-23,6,0,346,0.0031231249959091656
2025-12-23,6,6,482,0.0052937909931642935
2025-12-24,6,0,340,0.0029760830002487637
2025-12-24,6,6,469,0.005892042005143594
2025-12-25,6,0,344,0.002895541998441331
2025-12-25,6,6,519,0.005631500003801193
2025-12-26,6,0,378,0.003673666993563529
2025-12-26,6,6,417,0.005234834003204014
2025-12-27,6,0,383,0.00321033300133422
2025-12-27,6,6,420,0.005462624998472165
2025-12-28,6,0,336,0.00300295800116146
2025-12-28,6,6,491,0.005352749998564832
2025-12-29,6,0,343,0.0029484170008799993
2025-12-29,6,6,508,0.006098875004681759
2025-12-30,6,0,338,0.0029126660010661
2025-12-30,6,6,486,0.005455750004330184
2025-12-31,6,0,362,0.003315916001156438
2025-12-31,6,6,450,0.00582245899568079
2025-01-01,6,0,138,0.002408500004094094
2025-01-01,6,6,419,0.005240582999249455
2025-01-02,6,0,353,0.00360670800000662
2025-01-02,6,6,388,0.004779249997227453
2025-01-03,6,0,347,0.0029411249997792765
2025-01-03,6,6,376,0.005149084005097393
2025-01-04,6,0,356,0.0032198750050156377
2025-01-04,6,6,365,0.004636541998479515
2025-01-05,6,0,374,0.002998124997247942
2025-01-05,6,6,504,0.00585283299733419
2025-01-06,6,0,349,0.0030763749964535236
2025-01-06,6,6,486,0.005190790994674899
2025-01-07,6,0,350,0.0030327089989441447
2025-01-07,6,6,518,0.006004000002576504
2025-01-08,6,0,349,0.002953875002276618
2025-01-08,6,6,373,0.004740833996038418
2025-01-09,6,0,341,0.0029740419995505363
2025-01-09,6,6,405,0.005426457995781675
2025-01-10,6,0,385,0.0031019590023788624
2025-01-10,6,6,417,0.005006291001336649
2025-01-11,6,0,378,0.0035116250001010485
2025-01-11,6,6,436,0.0053555000049527735
2025-01-12,6,0,341,0.0029317079970496707
2025-01-12,6,6,472,0.005485041001520585
2025-01-13,6,0,349,0.0035026670011575334
2025-01-13,6,6,456,0.005450124997878447
2025-01-14,6,0,345,0.0029379580009845085
2025-01-14,6,6,508,0.005862332996912301
2025-01-15,6,0,352,0.003004209000209812
2025-01-15,6,6,521,0.005463541005156003
2025-01-16,6,0,347,0.0032811249984661117
2025-01-16,6,6,420,0.005360625000321306
2025-01-17,6,0,370,0.003003874997375533
2025-01-17,6,6,373,0.004679584002587944
2025-01-18,6,0,361,0.0032929579974734224
2025-01-18,6,6,430,0.005116041997098364
2025-01-19,6,0,350,0.0029442500017466955
2025-01-19,6,6,484,0.005547208005737048
2025-01-20,6,0,344,0.0031788749984116293
2025-01-20,6,6,431,0.005058583999925759
2025-01-21,6,0,344,0.0029201249999459833
2025-01-21,6,6,451,0.005850041001394857
2025-01-22,6,0,349,0.003144625006825663
2025-01-22,6,6,408,0.004672709001170006
2025-01-23,6,0,350,0.0028984579985262826
2025-01-23,6,6,401,0.005336415997589938
2025-01-24,6,0,370,0.0032021659935708158
2025-01-24,6,6,343,0.004495416003919672
2025-01-25,6,0,376,0.0030425830045714974
2025-01-25,6,6,401,0.005257832999632228
2025-01-26,6,0,361,0.002992917005030904
2025-01-26,6,6,484,0.005416458996478468
2025-01-27,6,0,355,0.003162375003739726
2025-01-27,6,6,483,0.005759542000305373
2025-01-28,6,0,361,0.0031310840058722533
2025-01-28,6,6,507,0.005793333002657164
2025-01-29,6,0,360,0.0036167919970466755
2025-01-29,6,6,493,0.005469707997690421
2025-01-30,6,0,358,0.0031333330043707974
2025-01-30,6,6,406,0.005513125004654285
2025-01-31,6,0,382,0.002992624999023974
2025-01-31,6,6,355,0.0045344579993980005
2025-02-01,6,0,373,0.0031090000047697686
2025-02-01,6,6,377,0.005199999999604188
2025-02-02,6,0,362,0.0030879580008331686
2025-02-02,6,6,453,0.0053047920009703375
2025-02-03,6,0,350,0.002920165999967139
2025-02-03,6,6,442,0.005642374999297317
2025-02-04,6,0,351,0.00301325000327779
2025-02-04,6,6,355,0.004706291998445522
2025-02-05,6,0,358,0.003548790999047924
2025-02-05,6,6,481,0.00541704199713422
2025-02-06,6,0,361,0.003013624998857267
2025-02-06,6,6,344,0.005111042002681643
2025-02-07,6,0,376,0.0030907079999451526
2025-02-07,6,6,336,0.0046942500048317015
2025-02-08,6,0,375,0.0028966669997316785
2025-02-08,6,6,398,0.005382458999520168
2025-02-09,6,0,368,0.0030273750016931444
2025-02-09,6,6,465,0.005403709001257084
2025-02-10,6,0,357,0.0032196669999393634
2025-02-10,6,6,441,0.005759833999036346
2025-02-11,6,0,359,0.0029937919971416704
2025-02-11,6,6,446,0.005254583993519191
2025-02-12,6,0,361,0.0032031250011641532
2025-02-12,6,6,443,0.005635084002278745
2025-02-13,6,0,366,0.0030216669983929023
2025-02-13,6,6,345,0.004813583000213839
2025-02-14,6,0,373,0.00341979199583875
2025-02-14,6,6,321,0.0045081249991199
2025-02-15,6,0,366,0.002894584002206102
2025-02-15,6,6,371,0.0051081249985145405
2025-02-16,6,0,368,0.0030849579998175614
2025-02-16,6,6,440,0.005200833002163563
2025-02-17,6,0,374,0.00323062499955995
2025-02-17,6,6,434,0.0056247079992317595
2025-02-18,6,0,364,0.003188792004948482
2025-02-18,6,6,399,0.004822417002287693
2025-02-19,6,0,361,0.0031746669992571697
2025-02-19,6,6,432,0.005682791997969616
2025-02-20,6,0,367,0.003015124995727092
2025-02-20,6,6,360,0.004619708997779526
2025-02-21,6,0,359,0.003097749999142252
2025-02-21,6,6,310,0.004704500002844725
2025-02-22,6,0,368,0.0029401250067166984
2025-02-22,6,6,380,0.004950041002302896
2025-02-23,6,0,365,0.00335383399942657
2025-02-23,6,6,437,0.005412124999566004
2025-02-24,6,0,368,0.0030449999976553954
2025-02-24,6,6,450,0.005832166003528982
2025-02-25,6,0,367,0.0031431660027010366
2025-02-25,6,6,381,0.004648875001294073
2025-02-26,6,0,365,0.002949083995190449
2025-02-26,6,6,455,0.005773208999016788
2025-02-27,6,0,367,0.0031980000057956204
2025-02-27,6,6,331,0.0046355419981409796
2025-02-28,6,0,344,0.0029578329995274544
2025-02-28,6,6,298,0.004651540999475401
2025-03-01,6,0,363,0.003040625000721775
2025-03-01,6,6,369,0.004831250000279397
2025-03-02,6,0,371,0.0030757920030737296
2025-03-02,6,6,435,0.005806875000416767
2025-03-03,6,0,373,0.00309016699611675
2025-03-03,6,6,438,0.005495292003615759
2025-03-04,6,0,368,0.003346917001181282
2025-03-04,6,6,361,0.0046095419966150075
2025-03-05,6,0,363,0.0031932499987306073
2025-03-05,6,6,416,0.005226334003964439
2025-03-06,6,0,374,0.00312958299764432
2025-03-06,6,6,331,0.0046894999977666885
2025-03-07,6,0,372,0.0029492089961422607
2025-03-07,6,6,296,0.005145499999343883
2025-03-08,6,0,349,0.0029645409958902746
2025-03-08,6,6,344,0.004631208001228515
2025-03-09,6,0,363,0.003029208004591055
2025-03-09,6,6,425,0.005693749997590203
2025-03-10,6,0,365,0.0029631249999511056
2025-03-10,6,6,426,0.005133917002240196
2025-03-11,6,0,364,0.003235124997445382
2025-03-11,6,6,357,0.005432666999695357
2025-03-12,6,0,362,0.0029459580036927946
2025-03-12,6,6,422,0.005221708997851238
2025-03-13,6,0,372,0.0033581249954295345
2025-03-13,6,6,339,0.004861207999056205
2025-03-14,6,0,346,0.002765291996183805
2025-03-14,6,6,288,0.004665959000703879
2025-03-15,6,0,362,0.0033840830001281574
2025-03-15,6,6,363,0.004907999995339196
2025-03-16,6,0,377,0.003038333001313731
2025-03-16,6,6,364,0.004829874997085426
2025-03-17,6,0,366,0.0033518339987494983
2025-03-17,6,6,405,0.005192249998799525
2025-03-18,6,0,370,0.0031741670027258806
2025-03-18,6,6,337,0.0048786249972181395
2025-03-19,6,0,365,0.002962915998068638
2025-03-19,6,6,413,0.005111834005219862
2025-03-20,6,0,370,0.003046500001801178
2025-03-20,6,6,320,0.004893166005786043
2025-03-21,6,0,354,0.002931582996097859
2025-03-21,6,6,340,0.004556416999548674
2025-03-22,6,0,345,0.0029715830023633316
2025-03-22,6,6,364,0.0054387919954024255
2025-03-23,6,0,366,0.003047416001209058
2025-03-23,6,6,358,0.0046758750031585805
2025-03-24,6,0,375,0.00304070799757028
2025-03-24,6,6,428,0.005443916998046916
2025-03-25,6,0,370,0.003077582994592376
2025-03-25,6,6,365,0.004744875004689675
2025-03-26,6,0,364,0.003350875005708076
2025-03-26,6,6,416,0.005600791999313515
2025-03-27,6,0,368,0.0031067080053617246
2025-03-27,6,6,345,0.00522695900144754
2025-03-28,6,0,346,0.002991791996464599
2025-03-28,6,6,341,0.004661667000618763
2025-03-29,6,0,327,0.002857708001101855
2025-03-29,6,6,347,0.005063207994680852
2025-03-30,6,0,367,0.0030408750026253983
2025-03-30,6,6,452,0.0051696250011445954
2025-03-31,6,0,364,0.0030003330030012876
2025-03-31,6,6,452,0.0056537920027039945
2025-04-01,6,0,366,0.0030777089996263385
2025-04-01,6,6,473,0.005476332997204736
2025-04-02,6,0,368,0.0032116669972310774
2025-04-02,6,6,496,0.005649457998515572
2025-04-03,6,0,367,0.002965791994938627
2025-04-03,6,6,361,0.0045586670021293685
2025-04-04,6,0,333,0.0030537500060745515
2025-04-04,6,6,329,0.004924500004563015
2025-04-05,6,0,323,0.0027756670024245977
2025-04-05,6,6,346,0.004855917002714705
2025-04-06,6,0,369,0.0032021250008256175
2025-04-06,6,6,426,0.005310125001415145
2025-04-07,6,0,356,0.002869041003577877
2025-04-07,6,6,474,0.005819250000058673
2025-04-08,6,0,376,0.0032601659986539744
2025-04-08,6,6,360,0.004609707997587975
2025-04-09,6,0,382,0.003028458006156143
2025-04-09,6,6,386,0.005140708002727479
2025-04-10,6,0,375,0.003011458000401035
2025-04-10,6,6,364,0.004623166998499073
2025-04-11,6,0,323,0.0029447080014506355
2025-04-11,6,6,291,0.0046099169994704425
2025-04-12,6,0,353,0.0028772500008926727
2025-04-12,6,6,349,0.004976042000635061
2025-04-13,6,0,359,0.0031210840024868958
2025-04-13,6,6,411,0.005611666994809639
2025-04-14,6,0,372,0.003126791001704987
2025-04-14,6,6,452,0.005528249996132217
2025-04-15,6,0,360,0.0032985420039040036
2025-04-15,6,6,442,0.005312125002092216
2025-04-16,6,0,365,0.0030093750028754584
2025-04-16,6,6,373,0.004789624996192288
2025-04-17,6,0,368,0.003268458000093233
2025-04-17,6,6,359,0.00490479200379923
2025-04-18,6,0,331,0.0027649170006043278
2025-04-18,6,6,326,0.004885125003056601
2025-04-19,6,0,326,0.0029804580044583417
2025-04-19,6,6,339,0.004586791998008266
2025-04-20,6,0,366,0.002872959004889708
2025-04-20,6,6,397,0.005203000000619795
2025-04-21,6,0,374,0.003129000004264526
2025-04-21,6,6,439,0.005182375003641937
2025-04-22,6,0,350,0.003145292001136113
2025-04-22,6,6,474,0.005812041003082413
2025-04-23,6,0,348,0.0029328339951462112
2025-04-23,6,6,375,0.0049261669992120005
2025-04-24,6,0,358,0.0028818749997299165
2025-04-24,6,6,328,0.005016125003749039
2025-04-25,6,0,330,0.002882082997530233
2025-04-25,6,6,286,0.004611917000147514
2025-04-26,6,0,325,0.0029829999984940514
2025-04-26,6,6,339,0.005092415995022748
2025-04-27,6,0,355,0.0029657910054083914
2025-04-27,6,6,445,0.005278625001665205
2025-04-28,6,0,364,0.0035207909968448803
2025-04-28,6,6,479,0.00557200000184821
2025-04-29,6,0,362,0.0030073749949224293
2025-04-29,6,6,441,0.005952084000455216
2025-04-30,6,0,356,0.0029967920054332353
2025-04-30,6,6,419,0.0049737919980543666
2025-05-01,6,0,351,0.0029812499997206032
2025-05-01,6,6,361,0.005090999999083579
2025-05-02,6,0,350,0.003040625000721775
2025-05-02,6,6,344,0.00467216700053541
2025-05-03,6,0,332,0.003035250003449619
2025-05-03,6,6,348,0.005185582995181903
2025-05-04,6,0,371,0.0030709999991813675
2025-05-04,6,6,463,0.005495375000464264
2025-05-05,6,0,365,0.003176874997734558
2025-05-05,6,6,413,0.005345333003788255
2025-05-06,6,0,354,0.0028530420022434555
2025-05-06,6,6,471,0.005530416005058214
2025-05-07,6,0,356,0.0030749590005143546
2025-05-07,6,6,456,0.005307749997882638
2025-05-08,6,0,370,0.003036041001905687
2025-05-08,6,6,362,0.005250209003861528
2025-05-09,6,0,349,0.003144875001453329
2025-05-09,6,6,273,0.0042697080061770976
2025-05-10,6,0,351,0.00303120900207432
2025-05-10,6,6,355,0.005096917004266288
2025-05-11,6,0,371,0.0031325419986387715
2025-05-11,6,6,461,0.005084082993562333
2025-05-12,6,0,365,0.002958124998258427
2025-05-12,6,6,449,0.005593084002612159
2025-05-13,6,0,367,0.003034333996765781
2025-05-13,6,6,339,0.0047582499973941594
2025-05-14,6,0,368,0.0030822080007055774
2025-05-14,6,6,408,0.005295875002047978
2025-05-15,6,0,364,0.0030934999958844855
2025-05-15,6,6,343,0.004757624999911059
2025-05-16,6,0,334,0.0030883340004947968
2025-05-16,6,6,271,0.004472125001484528
2025-05-17,6,0,347,0.0027822499978356063
2025-05-17,6,6,355,0.004881250002654269
2025-05-18,6,0,371,0.0034981249991687946
2025-05-18,6,6,440,0.005213750002440065
2025-05-19,6,0,358,0.0029703749969485216
2025-05-19,6,6,447,0.005598667004960589
2025-05-20,6,0,362,0.003314624998893123
2025-05-20,6,6,428,0.005149916003574617
2025-05-21,6,0,362,0.002973374997964129
2025-05-21,6,6,421,0.005805959001008887
2025-05-22,6,0,357,0.003075667002121918
2025-05-22,6,6,344,0.004898167004284915
2025-05-23,6,0,340,0.0028592080052476376
2025-05-23,6,6,277,0.005091375001939014
2025-05-24,6,0,335,0.002857540996046737
2025-05-24,6,6,349,0.004765624995343387
2025-05-25,6,0,351,0.0029637080006068572
2025-05-25,6,6,435,0.005474915997183416
2025-05-26,6,0,358,0.002913083000748884
2025-05-26,6,6,410,0.0053839589963899925
2025-05-27,6,0,353,0.0035237499978393316
2025-05-27,6,6,357,0.004877833998762071
2025-05-28,6,0,354,0.002989291002450045
2025-05-28,6,6,432,0.00551524999900721
2025-05-29,6,0,350,0.0031894999992800876
2025-05-29,6,6,381,0.004843750000873115
2025-05-30,6,0,355,0.002886790993215982
2025-05-30,6,6,279,0.00466470899846172
2025-05-31,6,0,356,0.002954834002593998
2025-05-31,6,6,363,0.004698582997662015
2025-06-01,6,0,354,0.0031303340001613833
2025-06-01,6,6,452,0.005660750000970438
2025-06-02,6,0,364,0.003117457999906037
2025-06-02,6,6,448,0.0052329579993966036
2025-06-03,6,0,351,0.0030049999986658804
2025-06-03,6,6,389,0.005244958003459033
2025-06-04,6,0,366,0.0030916659961803816
2025-06-04,6,6,427,0.005246708002232481
2025-06-05,6,0,359,0.003462124994257465
2025-06-05,6,6,373,0.004952542003593408
2025-06-06,6,0,383,0.0031534170047962107
2025-06-06,6,6,301,0.004512916006206069
2025-06-07,6,0,382,0.0036899170008837245
2025-06-07,6,6,392,0.0049552090058568865
2025-06-08,6,0,356,0.0030785830022068694
2025-06-08,6,6,361,0.005565042003581766
2025-06-09,6,0,352,0.0031134170058066957
2025-06-09,6,6,341,0.004459750001842622
2025-06-10,6,0,357,0.00302716699661687
2025-06-10,6,6,357,0.005431375000625849
2025-06-11,6,0,359,0.0030322910024551675
2025-06-11,6,6,400,0.004863750000367872
2025-06-12,6,0,362,0.0030610829999204725
2025-06-12,6,6,395,0.005314458001521416
2025-06-13,6,0,383,0.00317324999923585
2025-06-13,6,6,317,0.00443466599972453
2025-06-14,6,0,386,0.0032883750027394854
2025-06-14,6,6,375,0.005022917001042515
2025-06-15,6,0,359,0.0029802499993820675
2025-06-15,6,6,356,0.004792917003214825
2025-06-16,6,0,358,0.003386417003639508
2025-06-16,6,6,385,0.005059208000602666
2025-06-17,6,0,356,0.003053166001336649
2025-06-17,6,6,389,0.0050215829978697
2025-06-18,6,0,350,0.003240999998524785
2025-06-18,6,6,463,0.005385750002460554
2025-06-19,6,0,348,0.002935917000286281
2025-06-19,6,6,367,0.005171125005290378
2025-06-20,6,0,370,0.003139957996609155
2025-06-20,6,6,318,0.004508083999098744
2025-06-21,6,0,373,0.002921665996836964
2025-06-21,6,6,401,0.005143334004969802
2025-06-22,6,0,350,0.003248166998673696
2025-06-22,6,6,441,0.0052872500018565916
2025-06-23,6,0,347,0.003031332998943981
2025-06-23,6,6,440,0.00553579100233037
2025-06-24,6,0,349,0.0029668749994016252
2025-06-24,6,6,342,0.004560250003123656
2025-06-25,6,0,345,0.003052790998481214
2025-06-25,6,6,452,0.005477541999425739
2025-06-26,6,0,350,0.0029922090034233406
2025-06-26,6,6,375,0.005106292002892587
2025-06-27,6,0,384,0.003410208002605941
2025-06-27,6,6,324,0.0046390420029638335
2025-06-28,6,0,384,0.0029980830004205927
2025-06-28,6,6,395,0.0050349169978289865
2025-06-29,6,0,355,0.00310445800278103
2025-06-29,6,6,441,0.00545208300172817
2025-06-30,6,0,358,0.0030933750022086315
2025-06-30,6,6,342,0.004946875000314321
2025-07-01,6,0,348,0.0029744999992544763
2025-07-01,6,6,374,0.004905750000034459
2025-07-02,6,0,345,0.002874750003684312
2025-07-02,6,6,443,0.005655125001794659
2025-07-03,6,0,346,0.0031912080012261868
2025-07-03,6,6,373,0.005046792000939604
2025-07-04,6,0,366,0.002902291998907458
2025-07-04,6,6,368,0.005430332996184006
2025-07-05,6,0,354,0.0028182079986436293
2025-07-05,6,6,437,0.005057957998360507
2025-07-06,6,0,337,0.003056124995055143
2025-07-06,6,6,432,0.005555333002121188
2025-07-07,6,0,338,0.0028994169988436624
2025-07-07,6,6,413,0.005315833004715387
2025-07-08,6,0,342,0.003293000001576729
2025-07-08,6,6,409,0.0050285830002394505
2025-07-09,6,0,342,0.0028999159985687584
2025-07-09,6,6,421,0.005798000005597714
2025-07-10,6,0,332,0.0030346249986905605
2025-07-10,6,6,345,0.004764375000377186
2025-07-11,6,0,370,0.002897291000408586
2025-07-11,6,6,341,0.00515066700609168
2025-07-12,6,0,344,0.002822791997459717
2025-07-12,6,6,439,0.005066874997282866
2025-07-13,6,0,344,0.0029354169964790344
2025-07-13,6,6,345,0.005050499996286817
2025-07-14,6,0,341,0.002871167002012953
2025-07-14,6,6,387,0.0053403339989017695
2025-07-15,6,0,323,0.002985874998557847
2025-07-15,6,6,312,0.0049005420005414635
2025-07-16,6,0,333,0.002828582997608464
2025-07-16,6,6,319,0.004668999994464684
2025-07-17,6,0,346,0.0031899169989628717
2025-07-17,6,6,340,0.005147000003489666
2025-07-18,6,0,362,0.0028136670007370412
2025-07-18,6,6,389,0.004982749996997882
