date,total_cost,plan_cost,emergency_cost,emergency_kwh,waste_kwh,start_soc,end_soc
2025-02-20,51472.7841967898,49886.527370695345,1586.2568260944545,400.686898749999,5651.502682916666,8550.0,8550.0
2025-02-21,27044.828943782566,27044.828943782566,0.0,0.0,19572.193176083332,8550.0,8550.0
2025-02-22,26342.277095514168,26280.866430680835,61.41066483333342,28.723416666666708,15911.447714666661,8550.0,8550.0
2025-02-23,52121.24504432256,48051.90273042265,4069.3423138999146,1185.6113434999997,3456.318212083335,8550.0,8550.0
2025-02-24,48672.10234067721,46699.964092637165,1972.1382480400414,450.5257146666663,4142.88236075,8550.0,8550.0
2025-02-25,49605.243008525715,47221.63577522592,2383.607233299791,698.5385983333333,7245.905435166669,8550.0,8550.0
2025-02-26,50925.64462958356,45917.448139813525,5008.196489770036,1279.7947806666662,3138.6691062499995,8550.0,8550.0
2025-02-27,49857.83691022539,45439.34500037202,4418.491909853369,956.1476549999992,4331.993383166668,8550.0,8045.174221971296
2025-02-28,24607.627024384892,24607.627024384892,0.0,0.0,17252.0441185,8045.174221971296,7950.0
2025-03-01,24594.21447254799,24584.396798999238,9.817673548750367,2.4574902500000917,16233.719140416664,7950.0,8550.0
2025-03-02,65037.96825768771,44952.993939044216,20084.97431864349,5177.795343416665,2270.5098043333337,8550.0,8550.0
2025-03-03,69805.94954233537,43586.9389720517,26219.010570283663,6454.613122416666,1793.8734649166677,8550.0,8550.0
2025-03-04,53237.33542613219,44235.85060819144,9001.484817940749,2488.9051425,1584.2632120833343,8550.0,8550.0
2025-03-05,49157.65215332005,44719.62196503401,4438.0301882860385,1138.901328249999,3867.882149500001,8550.0,8550.0
2025-03-06,50555.528515598984,43161.34948086444,7394.179034734541,1836.96280175,3072.716282500001,8550.0,7950.0
2025-03-07,23574.9385997025,23574.9385997025,0.0,0.0,17633.284719416668,7950.0,7839.867396825002
2025-03-08,24206.042334466445,24206.042334466445,0.0,0.0,19911.976459999998,7839.867396825002,8550.0
2025-03-09,46226.11112137929,44634.23085088241,1591.8802704968743,387.41854041666664,6169.325425000001,8550.0,8550.0
2025-03-10,56105.316699395495,42656.08674088259,13449.229958512908,3958.016062416665,1974.468341666666,8550.0,8550.0
2025-03-11,48063.94182149561,42845.50197512095,5218.439846374662,1311.0300086666657,3827.8102435833343,8550.0,8550.0
2025-03-12,44693.66897639713,42790.84722256134,1902.8217538357926,617.9142531666665,4426.802818666668,8550.0,8550.0
2025-03-13,58573.90740283308,41260.17375817754,17313.733644655546,4806.083069583334,2157.9962469166676,8550.0,7270.342760833333
2025-03-14,22787.150911721204,22787.150911721204,0.0,0.0,21393.052795083328,7270.342760833333,6946.832405462964
2025-03-15,23766.031880942784,23601.417898042993,164.61398289979172,75.76535375000003,16302.192667333333,6946.832405462964,8550.0
2025-03-16,47808.318663094615,42332.67749630482,5475.641166789792,1333.5858936666666,3960.5973040833333,8550.0,8550.0
2025-03-17,43065.88293980335,42000.86880111297,1065.0141386903745,264.6864459999998,7902.994493000003,8550.0,8550.0
2025-03-18,47843.90919779351,40798.840286615974,7045.068911177534,1496.668735416665,3985.870418833335,8550.0,8550.0
2025-03-19,44901.33638659825,40556.256905941955,4345.079480656292,921.6166619166667,4631.381765416668,8550.0,8550.0
2025-03-20,44643.13390042128,39692.21298421903,4950.920916202248,1342.939788583333,2554.458907416667,8550.0,6419.573409814816
2025-03-21,21957.057960140948,21957.057960140948,0.0,0.0,24003.518217833334,6419.573409814816,6145.167189351851
2025-03-22,23132.258041226767,23132.258041226767,0.0,0.0,19937.669156999997,6145.167189351851,8550.0
2025-03-23,44150.501794578944,40209.384608599605,3941.1171859793376,1085.487903083334,5136.621026500001,8550.0,8550.0
2025-03-24,42069.54190981302,40111.26172737177,1958.2801824412504,666.7652827500001,5213.656857250001,8550.0,8550.0
2025-03-25,49025.67450253243,39174.56613847676,9851.10836405567,2537.2064218333335,2606.928308833333,8550.0,8550.0
2025-03-26,41410.62709299954,39133.66340046371,2276.963692535829,670.0641508333315,6078.885594000003,8550.0,8550.0
2025-03-27,42194.4427365522,38002.51887879345,4191.923857758743,1183.7515179999987,3833.607005250003,8550.0,5735.732701296296
2025-03-28,21453.13247088299,21431.303710055072,21.82876082791615,6.328094166666517,24182.22328775,5735.732701296296,5721.988588148149
2025-03-29,22656.299652725702,22656.299652725702,0.0,0.0,27201.494338916673,5721.988588148149,8550.0
2025-03-30,41070.89168811518,38686.30353465906,2384.5881534561204,728.9012541666654,5885.731255000003,8550.0,8550.0
2025-03-31,43751.69619851868,38091.58071423768,5660.115484280996,1400.551655083333,4027.6489629999996,8550.0,8550.0
2025-04-01,47916.54176767458,37796.82973213571,10119.712035538869,3472.203524749999,2370.951724249999,8550.0,8550.0
2025-04-02,57676.259953200584,36762.54682734955,20913.713125851034,5465.5024267499975,2401.8227043333336,8550.0,8550.0
2025-04-03,42102.666919043964,36232.727033524265,5869.939885519701,1373.0839855833315,4923.31133675,8550.0,5082.578580555555
2025-04-04,20626.627471337484,20626.627471337484,0.0,0.0,27532.989936916667,5082.578580555555,5095.4064148148145
2025-04-05,22333.854037922712,22333.854037922712,0.0,0.0,22104.68764691666,5095.4064148148145,8550.0
2025-04-06,39610.38972085068,36605.811159602934,3004.5785612477503,834.5805343333326,3913.0160629166667,8550.0,8550.0
2025-04-07,38398.813176559765,36295.01204814122,2103.8011284185422,774.1826969166666,4359.796982083331,8550.0,8550.0
2025-04-08,41967.713519916455,36704.75422170404,5262.959298212414,1177.1905247499994,4605.007155416668,8550.0,8550.0
2025-04-09,52679.33227814533,35950.82107535393,16728.511202791404,4523.2659827499965,1728.6466125833326,8550.0,8550.0
2025-04-10,40204.30110303827,35236.68300550594,4967.618097532332,1143.8839157499992,4563.940939416669,8550.0,5051.615102037036
2025-04-11,20004.49468009772,20004.49468009772,0.0,0.0,28104.23326283333,5051.615102037036,4827.919953425926
2025-04-12,22174.27397359542,22064.867297741588,109.40667585383261,48.61639266666634,24697.89973483333,4827.919953425926,8550.0
2025-04-13,42398.56332689337,35180.823687133074,7217.739639760293,1762.3168223333332,2732.684922166667,8550.0,8550.0
2025-04-14,40322.152086320595,35099.6711317371,5222.480954583496,1316.2659338333322,3790.2367098333325,8550.0,8550.0
2025-04-15,40183.13948191381,36243.45922384568,3939.680258068125,867.9001791666665,7803.541545583332,8550.0,8550.0
2025-04-16,41618.813763800346,35921.102719361596,5697.711044438751,1604.7936425833336,2547.046729083333,8550.0,8550.0
2025-04-17,36023.76843312801,33845.2672803524,2178.501152775617,543.4504679166653,3712.3154109999987,8550.0,4642.805989907407
2025-04-18,19390.063001084905,19390.063001084905,0.0,0.0,26337.732024583333,4642.805989907407,4298.460577222222
2025-04-19,21574.39885873459,21574.39885873459,0.0,0.0,25873.584002083335,4298.460577222222,8550.0
2025-04-20,41245.396862403664,34536.41041052411,6708.986451879548,1510.8735419166683,3890.098741833334,8550.0,8550.0
2025-04-21,37288.96702429741,34511.531743178246,2777.435281119166,765.4389396666666,6680.537755583329,8550.0,8550.0
2025-04-22,39090.776653901645,34984.23222429889,4106.5444296027545,1233.5977114166678,4135.317305500001,8550.0,8550.0
2025-04-23,36700.525187205276,35214.10458857499,1486.4205986302868,413.3134884999993,5084.434385250001,8550.0,8550.0
2025-04-24,33634.29952066747,32315.753282112757,1318.5462385547098,327.71328400000044,7464.9060077500035,8550.0,4018.7694835379625
2025-04-25,18601.135145728953,18601.135145728953,0.0,0.0,29613.68039108333,4018.7694835379625,3833.295362870371
2025-04-26,20968.55467655223,20968.55467655223,0.0,0.0,31577.05886691667,3833.295362870371,8550.0
2025-04-27,38276.46997699631,33311.847766998355,4964.622209997956,1192.2843962499992,5215.548950166667,8550.0,8550.0
2025-04-28,57356.68479042235,32939.272406744436,24417.41238367791,6183.667276833332,1584.7044705833355,8550.0,8550.0
2025-04-29,36414.68812500356,33683.17131827315,2731.51680673041,667.1748546666649,6226.839881166665,8550.0,8550.0
2025-04-30,36382.14576658698,34284.65786735981,2097.4878992271674,554.2254122499996,6833.048376250002,8550.0,8550.0
2025-05-01,46402.320558421336,30740.807476205002,15661.513082216336,3342.584695083334,3904.7964336666664,8550.0,3514.6850518518513
2025-05-02,22475.235266425847,18462.243842081258,4012.9914243445883,1001.7238032500009,17821.30758958333,3514.6850518518513,3449.593408981481
2025-05-03,21272.57073600867,20994.201637981714,278.36909802695743,70.00539641666649,22454.495282000003,3449.593408981481,8550.0
2025-05-04,47428.51476743756,33325.039209628056,14103.475557809503,3413.9828110833346,3905.808267583333,8550.0,8550.0
2025-05-05,56175.93684921345,33185.848953314206,22990.087895899247,5008.216606666666,2772.88055275,8550.0,7950.0
2025-05-06,53120.066264809604,33572.69727622281,19547.36898858679,4277.447350749999,3159.414892833334,7950.0,8550.0
2025-05-07,49819.80608198807,34664.314121156385,15155.491960831685,3272.4400349166626,2897.691426916669,8550.0,8550.0
2025-05-08,49376.725799270025,32290.211533159407,17086.51426611062,4546.182080666666,2049.4191824166655,8550.0,3597.7794851287044
2025-05-09,20057.44535284178,20057.44535284178,0.0,0.0,24502.773027711934,3597.7794851287044,3437.347999537037
2025-05-10,22435.522794830384,22300.200789366092,135.32200546429155,34.46603674999998,20620.06428425,3437.347999537037,8550.0
2025-05-11,49415.67405361545,35055.575338643575,14360.098714971871,3392.1713916666654,2487.463994083332,8550.0,8550.0
2025-05-12,44341.61282278485,35312.71947003344,9028.893352751416,2563.0256098333334,5953.304867083334,8550.0,8550.0
2025-05-13,43147.16299645669,34952.44618705769,8194.716809398997,1995.0838269166654,2907.0217841666677,8550.0,8550.0
2025-05-14,40264.80771849798,35869.46843418215,4395.339284315827,1085.380317416665,4223.760731416667,8550.0,8550.0
2025-05-15,40273.91992983666,33476.712671900204,6797.207257936454,1752.3851221666657,4469.488029416666,8550.0,3297.0766642592585
2025-05-16,20782.593122711816,20782.593122711816,0.0,0.0,30744.79272983333,3297.0766642592585,3329.6286932407393
2025-05-17,23305.32375791534,23120.4982439013,184.82551401404078,74.12715224999963,23018.255120249996,3329.6286932407393,8550.0
2025-05-18,42453.71336555656,35831.97878294177,6621.734582614792,1972.9154307499998,3769.7647867500027,8550.0,8550.0
2025-05-19,38521.999596594746,36166.33351498116,2355.6660816135864,453.1920935833339,9302.518782750001,8550.0,8550.0
2025-05-20,45125.27667784637,35558.97296339208,9566.30371445429,2398.6237411666666,2876.6479232500005,8550.0,8550.0
2025-05-21,43664.109161306566,35972.93703730557,7691.172124000994,1885.2372479166652,6539.748296666666,8550.0,8550.0
2025-05-22,35685.89500180133,33875.73538883783,1810.1596129635018,422.55704100000065,5569.132941083332,8550.0,3207.772753703703
2025-05-23,20975.560515966445,20975.560515966445,0.0,0.0,27256.880813249998,3207.772753703703,3029.6012011111106
2025-05-24,23936.459660519962,23936.459660519962,0.0,0.0,30209.032372416663,3029.6012011111106,8550.0
2025-05-25,38421.97919111368,36532.93157952809,1889.047611585583,451.41456100000016,8294.04076175,8550.0,8550.0
2025-05-26,45438.85688211552,36501.44086542519,8937.416016690331,2444.9359629166665,4154.177230666667,8550.0,8550.0
2025-05-27,38839.749012434426,36207.01622669789,2632.732785736539,696.3123105833331,6847.627094333333,8550.0,8550.0
2025-05-28,43489.0301693178,36330.84164026242,7158.188529055375,2005.953566083334,5573.8619982499995,8550.0,8550.0
2025-05-29,42912.588926856304,34319.599428377274,8592.989498479034,2153.292311916665,4636.555290083334,8550.0,3178.376259629629
2025-05-30,21290.069497926237,21247.901843639986,42.167654286249935,19.374065833333304,27416.223719,3178.376259629629,3061.8709675925925
2025-05-31,24204.823689847537,24011.28989874754,193.53379109999992,90.52094999999997,25795.382168841556,3061.8709675925925,8550.0
2025-06-01,94461.11626906923,36770.61789084663,57690.498378222605,14509.030289833328,201.52147366666665,8550.0,8550.0
2025-06-02,85365.04257964165,37830.31619877508,47534.726380866574,11423.095293916662,1520.8548515833331,8550.0,8550.0
2025-06-03,78034.92521817266,38181.625788262536,39853.29942991012,9525.691742666666,496.984488833334,8550.0,8550.0
2025-06-04,71603.36289327382,39865.517236483,31737.84565679083,8481.694378749999,550.5594710000005,8550.0,8550.0
2025-06-05,66436.14195983141,39551.04294278922,26885.099017042194,6657.493209499998,455.89051866666654,8550.0,3392.657360462962
2025-06-06,31585.517875333004,24463.176743979348,7122.341131353656,1797.0199480833307,8961.703544666665,3392.657360462962,3636.741873981481
2025-06-07,28651.062517883474,27370.372715020058,1280.689802863416,408.4111891666663,8868.817121333333,3636.741873981481,8550.0
2025-06-08,51743.88358403348,45896.23785015094,5847.645733882544,1502.3421768333335,7238.400667250001,8550.0,8550.0
2025-06-09,60550.58737796639,45347.546368261355,15203.041009705035,3766.8803289999987,2831.5802187500017,8550.0,8550.0
2025-06-10,58674.84992092222,46234.77758587873,12440.072335043496,3156.977365999999,2648.600305666666,8550.0,8550.0
2025-06-11,72083.136925873,46884.63173303479,25198.5051928382,5757.115625166665,1898.4292404166683,8550.0,8550.0
2025-06-12,54496.63337301121,46676.66088224609,7819.972490765118,1935.853917666665,3364.385881916669,8550.0,4945.37763963241
2025-06-13,29704.194594115477,28827.38155985439,876.8130342610842,181.72034316666688,15282.828252166666,4945.37763963241,7044.83734698796
2025-06-14,29444.046445680244,29419.71916800891,24.32727767133299,11.447490999999843,19339.775191,7044.83734698796,8550.0
2025-06-15,54624.8503077643,50316.83412160447,4308.016186159829,966.8000109999984,6978.910068333335,8550.0,8550.0
2025-06-16,54588.18279663178,51815.4662757249,2772.7165209068753,715.9229304166668,6318.722387333332,8550.0,8550.0
2025-06-17,57828.53625487164,51658.93785897084,6169.598395900792,1553.7276261666666,5184.739354,8550.0,8550.0
2025-06-18,53185.421088554736,52404.43460756307,780.9864809916685,204.9546402500004,8739.558609666667,8550.0,8550.0
2025-06-19,53547.66639885313,52491.2960062828,1056.3703925703326,249.91554049999968,11565.322273333335,8550.0,8130.640330730555
2025-06-20,31707.253864960345,31707.253864960345,0.0,0.0,28059.946775916662,8130.640330730555,7962.4970607685245
2025-06-21,31552.201007893214,31552.201007893214,0.0,0.0,30524.322028833332,7962.4970607685245,8550.0
2025-06-22,53903.07292935538,53836.513764089,66.55916526637526,30.721335500000123,13749.239120583334,8550.0,8550.0
2025-06-23,55495.84916638689,55334.98236876727,160.86679761962472,74.11091974999988,15874.586057750003,8550.0,8550.0
2025-06-24,60816.46425506786,54432.33390396416,6384.130351103705,1497.5473814166658,7083.396222833333,8550.0,8550.0
2025-06-25,56611.676629483554,55243.10252033156,1368.5741091519974,463.90159208333256,13010.856242833335,8550.0,8550.0
2025-06-26,54795.69078279688,54768.41326642872,27.27751636816496,7.116774999999649,14682.196424833333,8550.0,8550.0
2025-06-27,33735.71663250378,33735.71663250378,0.0,0.0,33798.877513333326,8550.0,8550.0
2025-06-28,32850.97972589863,32850.97972589863,0.0,0.0,30368.326393083335,8550.0,8550.0
2025-06-29,55805.78049734864,55092.07713091868,713.7033664299586,189.85780483333332,13635.98922625,8550.0,8550.0
2025-06-30,57424.354664499624,55269.1709714055,2155.1836930941236,542.3940529166664,13239.348590500002,8550.0,8550.0
2025-07-01,69648.7791380382,56149.78003557836,13498.999102459831,4195.628382583333,9541.451194833335,8550.0,8550.0
2025-07-02,68436.15828081343,54781.46141513306,13654.69686568037,4236.408997999998,13739.214052416666,8550.0,8550.0
2025-07-03,70520.12670925303,53815.94218589248,16704.18452336055,4827.207574750001,6043.559257750001,8550.0,8550.0
2025-07-04,33909.654279937466,32675.344623479923,1234.3096564575408,533.9401759166666,23679.47755808333,8550.0,8179.748259859263
2025-07-05,33658.635244767014,32540.944120848184,1117.691123918833,508.69385499999964,23060.729113499998,8179.748259859263,8550.0
2025-07-06,70517.3296206531,52192.43344465873,18324.89617599437,4889.905563666665,4385.4109994166665,8550.0,8550.0
2025-07-07,61200.52007416499,55837.118075236576,5363.401998928417,1840.4676594999996,12203.374105083334,8550.0,8550.0
2025-07-08,61754.92479989119,57137.61930575644,4617.305494134747,1190.183676166666,11586.287906083337,8550.0,8550.0
2025-07-09,59376.17257688528,55909.5091426649,3466.6634342203724,900.6751204999993,11049.428569916672,8550.0,8550.0
2025-07-10,57487.76322915499,53880.944410278695,3606.818818876292,1061.0947863333336,10448.440586833338,8550.0,7220.636417194444
2025-07-11,32251.743795926403,32220.941512589903,30.80228333650003,13.905821083333393,18656.79211483333,7220.636417194444,5605.120492346295
2025-07-12,33889.07430227226,33861.55010797226,27.524194300000353,13.078733333333503,19116.867538083337,5605.120492346295,8550.0
2025-07-13,56942.021470068175,53801.53801562785,3140.4834544403284,704.0252311666657,12967.38393575,8550.0,8550.0
2025-07-14,56235.680505920485,53270.791462033034,2964.8890438874523,658.6340826666657,9414.433822666664,8550.0,8550.0
2025-07-15,57035.42329877932,55980.19963268507,1055.22366609425,420.73379958333345,11941.245515749999,8550.0,8550.0
2025-07-16,56648.355292721026,53171.16154328111,3477.1937494399144,927.313046083332,9417.405641166668,8550.0,8550.0
2025-07-17,53551.31754252969,51281.36872866923,2269.9488138604606,540.9878987500006,7985.083610833332,8550.0,4621.491521203703
2025-07-18,33072.92265680563,33072.92265680563,0.0,0.0,19147.00867608333,4621.491521203703,4552.982227129629
2025-07-19,35113.44498788311,35109.82056119978,3.624426683333351,1.695241666666675,23489.67472733333,4552.982227129629,8550.0
2025-07-20,54757.923479976576,52718.3999277255,2039.5235522510798,606.0159760833326,8237.59261016667,8550.0,8550.0
2025-07-21,58190.015025795255,51578.25039494892,6611.764630846337,1854.885485416668,5801.1768785,8550.0,8550.0
2025-07-22,59531.42328954511,55033.93815510116,4497.485134443956,1053.4704783333327,10303.015465749999,8550.0,8550.0
2025-07-23,60441.93146261117,52848.80849853926,7593.122964071913,1848.8550667499992,7336.319607249998,8550.0,8550.0
2025-07-24,60132.97055305241,52075.694315250905,8057.2762378015,2003.697608416667,9209.02994741667,8550.0,4954.45505925926
2025-07-25,34748.32582902866,34748.32582902866,0.0,0.0,26507.849195916664,4954.45505925926,4722.207034907407
2025-07-26,37158.13951774003,36925.203364670786,232.93615306924994,95.74873841666664,24878.0421795,4722.207034907407,8550.0
2025-07-27,60118.76280744213,53429.25876786826,6689.504039573871,1401.834305166666,8296.905501166668,8550.0,8550.0
2025-07-28,68932.81304193684,53074.0499253398,15858.76311659703,4056.1439842499976,6042.654143000001,8550.0,8550.0
2025-07-29,63713.985099563906,54474.539173778074,9239.445925785834,2735.2721647500002,8752.273688083336,8550.0,8550.0
2025-07-30,61421.17675094167,53669.20215046851,7751.974600473159,1744.7608812499982,8489.070752499998,8550.0,8550.0
2025-07-31,56909.09063819098,52472.11752170299,4436.973116487994,1091.4511332499985,7776.450496750003,8550.0,5088.467947407408
2025-08-01,34013.446055112734,34013.446055112734,0.0,0.0,30694.552038166665,5088.467947407408,4852.332111851852
2025-08-02,36068.890592646494,36068.890592646494,0.0,0.0,31150.839476166664,4852.332111851852,8550.0
2025-08-03,52670.042971376555,52665.97478651539,4.068184861166663,1.6959992499999998,16450.415113333336,8550.0,8550.0
2025-08-04,52116.883073259894,52013.563782283854,103.31929097604159,42.641941666666526,13013.56008916667,8550.0,8550.0
2025-08-05,51260.73567607102,51236.36265891243,24.373017158584368,4.172390166666844,12006.481447250002,8550.0,8550.0
2025-08-06,54892.275140253216,50207.49037254063,4684.78476771258,1135.6780478333326,8461.910801500004,8550.0,8550.0
2025-08-07,48888.17124085531,47878.15196891951,1010.0192719357922,272.77249333333367,11687.196627833331,8550.0,4403.227226388889
2025-08-08,31521.10659097483,31521.10659097483,0.0,0.0,32625.36055591666,4403.227226388889,4287.800528425927
2025-08-09,33804.13584515739,33804.13584515739,0.0,0.0,29576.474647999996,4287.800528425927,8550.0
2025-08-10,52889.72706065614,47582.483862072186,5307.243198583957,1538.5826051666659,7371.4778043333345,8550.0,8550.0
2025-08-11,51372.58115031324,48437.99900713957,2934.582143173666,672.5409623333333,9040.906559083334,8550.0,8550.0
2025-08-12,52827.45512088341,48089.95138473362,4737.503736149791,1114.987519666667,5982.698540833337,8550.0,8550.0
2025-08-13,52073.08700725314,48313.54048034847,3759.546526904671,867.2685985833346,7239.314185333334,8550.0,8550.0
2025-08-14,51073.020890373766,46153.47970831248,4919.541182061286,1059.9969625833326,7471.336736916667,8550.0,4314.555607499999
2025-08-15,30309.447966836982,30309.447966836982,0.0,0.0,29296.48008333333,4314.555607499999,4203.632930648148
2025-08-16,32578.5640304151,32578.5640304151,0.0,0.0,29662.62217133333,4203.632930648148,8550.0
2025-08-17,49597.167453903734,46702.20942492736,2894.9580289763735,637.8247291666665,7564.382637500003,8550.0,8550.0
2025-08-18,51589.88270293533,47218.963903491036,4370.918799444287,983.2216713333326,7383.417653083339,8550.0,8550.0
2025-08-19,50206.50785923699,46969.87816497029,3236.6296942667054,815.7978124166654,6980.203652416664,8550.0,8550.0
2025-08-20,60736.072501147646,47097.28168659477,13638.79081455288,3455.4180882500013,3309.794611500003,8550.0,8550.0
2025-08-21,49231.523054869576,44633.21763523533,4598.305419634248,1213.0844599166662,5070.797957166669,8550.0,4461.097710598148
2025-08-22,29626.9980133205,29597.7062928955,29.291720425000133,13.38132500000006,24259.907905916676,4461.097710598148,4313.171613899074
2025-08-23,31684.68734653826,31684.68734653826,0.0,0.0,22900.861526333334,4313.171613899074,8550.0
2025-08-24,53029.811680641695,45234.793596170864,7795.018084470828,1841.8503334166653,5614.823069416669,8550.0,8550.0
2025-08-25,65699.3755836063,45641.965984881244,20057.40959872507,5327.566419666663,2617.456537416668,8550.0,8550.0
2025-08-26,52819.73610502458,46096.10614621088,6723.6299588137035,1652.2219025833324,4994.974697166668,8550.0,8550.0
2025-08-27,53523.668581414015,46913.66312747114,6610.005453942877,1415.3472461666672,3753.9955710833347,8550.0,8550.0
2025-08-28,64416.87672847488,44104.762933294885,20312.113795179997,5303.152976833334,2857.2521426666685,8550.0,4696.094288369444
2025-08-29,30111.567852152053,30011.216964197178,100.3508879548757,24.93257558333351,23330.472008166667,4696.094288369444,4628.728566574075
2025-08-30,31894.375245137137,31884.8889313038,9.486313833333433,4.495883333333381,27305.899043749996,4628.728566574075,8550.0
2025-08-31,58681.308569218236,45050.717653120606,13630.590916097632,3665.972923833334,3453.8057728333333,8550.0,8550.0
2025-09-01,48555.805078629375,45770.16715124175,2785.637927387625,827.2751270000001,15263.932548250003,8550.0,8550.0
2025-09-02,47863.467162854584,45522.67009230754,2340.797070547045,496.89459283333406,14117.789890166669,8550.0,8550.0
2025-09-03,44670.316959074924,44228.02273394409,442.29422513083335,120.7449159166666,10995.389366916666,8550.0,8550.0
2025-09-04,42705.99557867459,41520.159833533384,1185.835745141209,282.81937441666696,11055.69466366667,8550.0,5050.526490925927
2025-09-05,27509.60083617767,27509.60083617767,0.0,0.0,35859.85163175,5050.526490925927,4706.190786851852
2025-09-06,29307.941282702253,29307.941282702253,0.0,0.0,34671.427950083336,4706.190786851852,8550.0
2025-09-07,47399.155151696315,42587.105405729155,4812.049745967163,1141.0194114166661,9513.423469833335,8550.0,8550.0
2025-09-08,53270.72576967419,42206.45334502624,11064.272424647952,2604.159357999998,6302.585214416667,8550.0,8550.0
2025-09-09,43569.62508179122,42457.80117687742,1111.8239049137956,268.3373725833342,10705.649068833334,8550.0,8550.0
2025-09-10,55928.917224567565,43130.24579945345,12798.671425114117,2931.0373788333313,6246.930443833334,8550.0,8550.0
2025-09-11,42672.10420464494,41317.436628733434,1354.667575911499,253.96661124999986,11005.333211500003,8550.0,5288.19474638889
2025-09-12,26826.250882572564,26798.649092299354,27.601790273207534,8.001678583333103,30107.700645749996,5288.19474638889,4879.211958148148
2025-09-13,28633.942243038255,28633.942243038255,0.0,0.0,33501.741068,4879.211958148148,8550.0
2025-09-14,51607.10716293795,42471.53056034358,9135.576602594372,2262.765508083333,5528.617634083335,8550.0,8550.0
2025-09-15,45014.96114877425,41307.56199609046,3707.39915268379,924.3369172499997,8473.583600166668,8550.0,8550.0
2025-09-16,47283.40885302865,40032.23346793137,7251.175385097278,2405.7062643333297,2942.1576220000006,8550.0,8550.0
2025-09-17,46049.06161403209,42342.77268210964,3706.288931922458,886.3780383333332,4883.898324416668,8550.0,8550.0
2025-09-18,45051.46709480349,39231.59064511604,5819.876449687449,1281.5574645833317,3492.099816750001,8550.0,5797.25808388889
2025-09-19,24638.332118858216,24638.332118858216,0.0,0.0,22563.30149783333,5797.25808388889,5559.711533796297
2025-09-20,26056.948967588254,26039.35923655863,17.589731029625337,8.048378416666822,22847.64921158333,5559.711533796297,8550.0
2025-09-21,44326.180170443375,41282.87442323442,3043.3057472089577,977.2708975833336,5238.474278166667,8550.0,8550.0
2025-09-22,50260.79066918474,39375.69951233895,10885.091156845787,2896.7680965833324,2549.440954666668,8550.0,8550.0
2025-09-23,56659.207851474275,38761.28485897262,17897.92299250166,4231.235092499997,919.4569997499998,8550.0,8550.0
2025-09-24,50210.680603382236,40282.08959774366,9928.591005638576,2949.205079333332,3195.5306635833363,8550.0,8550.0
2025-09-25,49970.63729622889,38510.67666034005,11459.960635888838,3104.215172833334,2706.3738360833345,8550.0,6406.099652407406
2025-09-26,23299.133872463426,23299.133872463426,0.0,0.0,19251.68580341667,6406.099652407406,6507.377682962962
2025-09-27,24768.677828976975,24338.1162067951,430.5616221818743,181.21041316666634,19413.003935166664,6507.377682962962,8550.0
2025-09-28,55435.07498100061,39731.04082256996,15704.034158430655,3813.788014416664,1049.3200690833348,8550.0,8550.0
2025-09-29,53151.143416211955,40000.990790124335,13150.152626087618,3254.4465702499992,1641.398560583335,8550.0,8550.0
