date,total_cost,plan_cost,emergency_cost,emergency_kwh,waste_kwh,start_soc,end_soc
2025-10-02,41517.98902961902,40541.72579567469,976.2632339443326,435.4740908333331,10780.291771083332,1950.0,1200.0
2025-10-03,18633.544553172527,18633.544553172527,0.0,0.0,29572.48786608333,1200.0,2700.0
2025-10-04,21605.963988107815,21605.963988107815,0.0,0.0,24728.491184416667,2700.0,10050.0
2025-10-05,39900.0453937185,38675.427298480165,1224.6180952383336,498.48362875,8215.96633441667,10050.0,4950.0
2025-10-06,42224.22500349355,41015.88596952268,1208.3390339708715,423.7717824999988,4981.5097196666675,4950.0,2700.0
2025-10-07,44109.643564458594,42280.25308018013,1829.3904842784623,496.4462891666678,5045.019987916669,2700.0,4200.0
2025-10-08,43347.2779452776,41449.59457569364,1897.683369583958,663.0925842500005,5651.205127916668,4200.0,4800.0
2025-10-09,40100.07976559894,38281.51961786253,1818.5601477364125,541.8323725833325,4516.169340250002,4800.0,1200.0
2025-10-10,19679.98534046433,19679.98534046433,0.0,0.0,28190.575779666666,1200.0,5253.36341074074
2025-10-11,20629.699223876476,20611.982943418978,17.71628045749999,8.686576500000001,24257.177863666664,5253.36341074074,10200.0
2025-10-12,41704.54580887401,39977.8380670746,1726.7077417994144,507.5023310833329,4237.125064166667,10200.0,7950.0
2025-10-13,40552.18402195455,39696.74862990651,855.4353920480364,241.77816349999895,5787.974976500002,7950.0,3450.0
2025-10-14,47379.221782824396,44256.14094612881,3123.0808366955853,798.7715650000005,3738.1311563333356,3450.0,6450.0
2025-10-15,50283.63756159965,40759.17673038386,9524.46083121579,2345.736913999999,1636.5367889166675,6450.0,6450.0
2025-10-16,55403.86469122465,38543.940594259446,16859.924096965206,3725.0594219999994,1538.0641085000016,6450.0,1200.0
2025-10-17,20317.411632522264,20317.411632522264,0.0,0.0,21986.001195916666,1200.0,5700.0
2025-10-18,20601.074516035253,20601.074516035253,0.0,0.0,22675.698474,5700.0,10200.0
2025-10-19,54048.939563096705,40906.40826550491,13142.531297591791,2828.382074666667,2316.606438916668,10200.0,6450.0
2025-10-20,54524.24514794306,43764.32490374707,10759.920244195997,2263.8777893333327,2249.5850383333336,6450.0,7200.0
2025-10-21,53626.27510797558,45204.78842964121,8421.486678334371,2294.9858893333326,1933.9465501666673,7200.0,7200.0
2025-10-22,59092.84185274055,42759.08223552088,16333.75961721967,3256.8849425000003,1928.4208326666683,7200.0,6300.0
2025-10-23,48956.39614043377,40572.68022204293,8383.715918390837,1861.639677083334,2504.615722500001,6300.0,1200.0
2025-10-24,20131.193478508558,20124.514986875223,6.678491633333264,4.139133333333291,19842.747033416665,1200.0,5485.938634537037
2025-10-25,20606.140595357872,20606.140595357872,0.0,0.0,19573.67255683333,5485.938634537037,10200.0
2025-10-26,46969.808985004325,43482.99630256437,3486.8126824399615,862.1260591666669,2763.0444571666662,10200.0,7050.0
2025-10-27,52267.860135261566,44170.144437087605,8097.715698173959,1808.2478277499997,4357.7939743333345,7050.0,6450.0
2025-10-28,52755.489767842584,46686.97957704909,6068.510190793495,1376.7174453333325,2928.960054250002,6450.0,7950.0
2025-10-29,67325.48015222182,44508.002249845995,22817.47790237582,5000.025209999998,1017.1417509999998,7950.0,7800.0
2025-10-30,48162.25947442293,42651.258928508265,5511.000545914667,1306.711555416666,2410.3596899166687,7800.0,1200.0
2025-10-31,21609.46653588593,21347.85695715193,261.6095787340004,179.0400627500003,15494.880194500001,1200.0,7200.0
2025-11-01,20388.98268898574,20386.721289673238,2.261399312500028,1.031425000000013,17401.169741749996,7200.0,10050.0
2025-11-02,55338.58803268135,45307.526165689065,10031.061866992288,2200.1141540833323,1425.7015084166662,10050.0,6450.0
2025-11-03,59480.74237739524,48076.108591574244,11404.633785820994,3146.8221459166652,2000.0732770833329,6450.0,7200.0
2025-11-04,53831.925126368085,49487.43541841238,4344.489707955702,1012.8015404999992,4218.16077058333,7200.0,7800.0
2025-11-05,54693.7270724827,51024.91177679191,3668.815295690796,965.1207203333339,3164.2524773333316,7800.0,8550.0
2025-11-06,60435.469771418735,47490.535714707774,12944.934056710958,2884.196941416666,2812.486613833334,8550.0,1950.0
2025-11-07,22348.125551405545,22348.125551405545,0.0,0.0,19195.665534666667,1950.0,6538.444875092591
2025-11-08,22442.52390712302,22439.473074402187,3.0508327208332355,1.3430916666666235,19289.64987008333,6538.444875092591,10200.0
2025-11-09,53523.64251117752,49587.98546042831,3935.657050749208,1006.8793702499999,2622.729425333331,10200.0,5700.0
2025-11-10,62852.123348516674,52936.64102957242,9915.482318944252,2610.8295829166673,1834.0647608333334,5700.0,6300.0
2025-11-11,55060.23462026813,53698.904253401546,1361.3303668665808,364.06043216666626,3753.944721499999,6300.0,7050.0
2025-11-12,55456.73843669081,54032.16857862889,1424.5698580619196,303.42883183333424,5777.09826425,7050.0,6300.0
2025-11-13,55416.84871181441,51747.485403877115,3669.3633079372935,1005.3065394166669,3449.4798275833346,6300.0,1200.0
2025-11-14,24749.852529702726,24749.852529702726,0.0,0.0,18071.6819185,1200.0,7800.0
2025-11-15,23638.187565618602,23638.187565618602,0.0,0.0,18023.604679333333,7800.0,10050.0
2025-11-16,60090.26372319657,54604.102383021615,5486.161340174955,1311.773798749999,3663.0886897499995,10050.0,8550.0
2025-11-17,57083.99709838535,55646.89521411406,1437.1018842712872,395.51969599999916,5456.008030250002,8550.0,7800.0
2025-11-18,60278.101082725756,56289.29704514214,3988.8040375836163,1081.274803499998,3486.603633083333,7800.0,7800.0
2025-11-19,59504.74834506226,57604.40733192468,1900.3410131375795,533.9307573333327,3378.3838829166666,7800.0,7950.0
2025-11-20,56440.160737433216,52595.67279561117,3844.487941822046,849.9328939166674,3370.514062416666,7950.0,1200.0
2025-11-21,26358.562309876517,26358.562309876517,0.0,0.0,19817.834687666666,1200.0,7050.0
2025-11-22,25261.525152176273,25261.525152176273,0.0,0.0,18541.74290558333,7050.0,10050.0
2025-11-23,60415.235723257014,55747.80413339964,4667.431589857375,1009.8891108333332,4893.625446,10050.0,6300.0
2025-11-24,60755.95662632229,59096.126555488794,1659.830070833496,411.735782249999,6280.792212416668,6300.0,7950.0
2025-11-25,59411.3968019538,57105.94736161305,2305.449440340754,568.0922075000012,3649.7117240000016,7950.0,7050.0
2025-11-26,61931.938587585384,59828.71379400797,2103.224793577413,528.546161916666,4107.309136000002,7050.0,8550.0
2025-11-27,57697.43763189347,55713.35881495525,1984.078816938213,429.81596275000106,4931.1515735833345,8550.0,1200.0
2025-11-28,27403.747560044805,27403.747560044805,0.0,0.0,20252.712095916664,1200.0,7950.0
2025-11-29,26132.296446409084,26129.76742637575,2.529020033333248,1.160633333333294,16059.223043166665,7950.0,10200.0
2025-11-30,65371.18592687826,59467.06130450705,5904.124622371204,1384.737909749999,2288.7624870833347,10200.0,8700.0
2025-12-01,89045.29395481871,62606.4823222478,26438.811632570912,5722.644603333332,1145.80373975,8700.0,6450.0
2025-12-02,98034.33861003674,65005.55437791618,33028.784232120546,6865.826168,441.4255349166669,6450.0,5700.0
2025-12-03,85501.16301575449,66917.49061939964,18583.672396354836,4627.506210666667,1102.4958769166656,5700.0,6450.0
2025-12-04,82014.76746839272,64511.11382095734,17503.653647435374,3840.209857083333,2185.322541916668,6450.0,1200.0
2025-12-05,32990.77414469333,32903.07878383658,87.69536085674966,42.80186341666649,16057.412466,1200.0,7800.0
2025-12-06,32351.808566480642,32330.414137789267,21.39442869137429,10.826218083333004,14130.04320725,7800.0,10200.0
2025-12-07,77029.57157191452,68515.3197289111,8514.251843003429,1974.9247836666686,2052.996594833335,10200.0,8550.0
2025-12-08,76914.16515785335,69102.57507058485,7811.5900872685015,1696.6709370833337,2187.011695166665,8550.0,7800.0
2025-12-09,75412.5077736894,69318.16324695412,6094.344526735284,1214.8572864166654,3322.225154500003,7800.0,7050.0
2025-12-10,77160.28390774898,71746.00078697277,5414.28312077621,1272.8194964166664,2695.536966333335,7050.0,7800.0
2025-12-11,69749.9097854871,66873.00599367653,2876.903791810582,707.1762557499995,4621.431851750001,7800.0,1950.0
2025-12-12,35639.53248265491,35639.53248265491,0.0,0.0,16703.998314833334,1950.0,9300.0
2025-12-13,34321.90909738676,34318.640432586755,3.2686647999998257,1.5505999999999176,18221.54919525,9300.0,10200.0
2025-12-14,75696.9339935215,73029.6888872127,2667.2451063087865,525.7105306666658,3466.7777113333377,10200.0,9450.0
2025-12-15,77916.03978341307,73523.4181592827,4392.621624130372,939.9152846666657,4208.3410757500005,9450.0,8550.0
2025-12-16,76151.64147835087,74729.14590076887,1422.4955775819953,333.17357308333226,4953.860074000002,8550.0,8550.0
2025-12-17,75427.16532099887,74128.41447178563,1298.7508492132472,309.11863766666613,6399.571494999999,8550.0,7050.0
2025-12-18,72889.70391237574,71456.49084203142,1433.2130703443318,395.78334458333273,6433.241773166669,7050.0,2700.0
2025-12-19,38024.29742535617,38024.29742535617,0.0,0.0,21377.94027766666,2700.0,9300.0
2025-12-20,36453.99978813835,36453.99978813835,0.0,0.0,23349.335402666668,9300.0,10200.0
2025-12-21,77718.01552980092,75639.87358079413,2078.14194900679,432.58960741666624,6847.660815916667,10200.0,9450.0
2025-12-22,78562.73991083157,77182.1221212129,1380.617789618669,273.2900705000003,7961.0726245000005,9450.0,8550.0
2025-12-23,78552.92208184856,77866.67431364798,686.2477682005892,142.43608883333422,9935.002731333334,8550.0,9300.0
2025-12-24,77052.98811178855,76248.54159211156,804.4465196769945,162.78603183333257,9091.121929083332,9300.0,8550.0
2025-12-25,74398.20981988014,73285.53779011205,1112.672029768086,232.51027550000043,8157.533626083334,8550.0,1950.0
2025-12-26,40203.365505816575,40203.365505816575,0.0,0.0,24022.024196583327,1950.0,10050.0
2025-12-27,37233.963044027856,37233.963044027856,0.0,0.0,24639.81415866666,10050.0,10200.0
2025-12-28,77154.868169484,76277.360122677,877.5080468070038,164.79736550000064,10706.968129166667,10200.0,8700.0
2025-12-29,77741.71270808036,77237.38561245929,504.32709562107937,125.33078999999941,10197.216282916666,8700.0,8550.0
2025-12-30,76085.51895626921,75977.98764542205,107.5313108471671,29.47579499999995,10562.448219083335,8550.0,8550.0
2025-12-31,75585.38664626183,74578.26104555011,1007.1256007117136,267.94335341666704,7383.999009333337,8550.0,6000.0
