date,combo,total_cost,plan_cost,up_cost,down_cost,emergency_cost,emergency_kwh,waste_kwh,start_soc,end_soc
2025-03-14,none,17079.284269351712,17079.284269351712,0.0,0.0,0.0,0.0,19819.39995313889,5999.999999999999,6000.000000000002
2025-03-15,none,17475.78946052533,17383.305427314288,0.0,0.0,92.4840332110418,41.642628750000085,15173.43633925,6000.000000000002,6000.000000000002
2025-03-16,none,54891.21665155061,41826.064250504656,0.0,0.0,13065.152401045958,3034.571652611111,2545.231757194444,6000.000000000002,6000.000000000002
2025-03-17,none,51831.592822852224,37567.205422473744,0.0,0.0,14264.387400378477,3137.2389798611093,4304.861701861112,6000.000000000002,6000.000000000003
2025-03-18,none,49081.586400452696,43977.140478012654,0.0,0.0,5104.445922440042,1117.1889089166666,7231.509643583335,6000.000000000003,6000.0
2025-03-19,none,62303.77303494529,35720.093877808344,0.0,0.0,26583.679157136943,6471.759781583334,1242.8656088333337,6000.0,5999.999999999999
2025-03-20,none,59961.06660437712,41110.7692354385,0.0,0.0,18850.29736893862,4356.3125202222245,4459.013958222222,5999.999999999999,6000.0
2025-03-21,none,16186.552764982136,16155.40573821026,0.0,0.0,31.14702677187538,10.946064583333467,22151.676112166664,6000.0,6000.000000000001
2025-03-22,none,16910.9654640191,16910.9654640191,0.0,0.0,0.0,0.0,19130.71313916666,6000.000000000001,6000.0
2025-03-23,none,46505.596280452446,41108.15211037503,0.0,0.0,5397.44417007742,1281.868911777778,6058.006536027779,6000.0,6000.0
2025-03-24,none,47428.00412495393,38553.73468079233,0.0,0.0,8874.269444161595,2199.107208722222,3794.357076555556,6000.0,6000.000000000002
2025-03-25,none,49669.9654843126,43236.62717216637,0.0,0.0,6433.3383121462275,1579.4807835000004,7395.508398416667,6000.000000000002,6000.000000000002
2025-03-26,none,49192.510288647776,37330.23015968046,0.0,0.0,11862.280128967315,2814.107644694442,4143.729444944447,6000.000000000002,6000.0
2025-03-27,none,45461.4079454193,39078.188717110286,0.0,0.0,6383.219228309011,1628.865526666666,3678.3998910000028,6000.0,6000.0
2025-03-28,none,16332.179327489597,16251.94526406961,0.0,0.0,80.2340634199869,23.16577300000023,23563.645889638887,6000.0,6000.0
2025-03-29,none,15405.196984876435,15405.196984876435,0.0,0.0,0.0,0.0,24986.249520611113,6000.0,6000.0
2025-03-30,none,45765.14576571361,37338.40324177877,0.0,0.0,8426.742523934845,2131.6123364722216,6744.9747198055575,6000.0,5999.999999999999
2025-03-31,none,61199.61604399212,33474.51525793887,0.0,0.0,27725.100786053255,6980.183332305554,982.0828135555558,5999.999999999999,6000.0
2025-04-01,none,51640.37142134149,41045.766317529524,0.0,0.0,10594.605103811968,2646.02548286111,5651.006122777777,6000.0,6000.000000000001
2025-04-02,none,51965.04269056273,38057.79625160631,0.0,0.0,13907.24643895642,3328.205227361108,2511.159778277778,6000.000000000001,6000.0
2025-04-03,none,43738.78704718453,39842.75050724871,0.0,0.0,3896.0365399358166,994.3430345833327,6179.238709500003,6000.0,6000.000000000002
2025-04-04,none,15101.84597139556,15074.149548253892,0.0,0.0,27.696423141666898,7.5631958333333955,25803.37696880555,6000.000000000002,6000.000000000002
2025-04-05,none,18459.001541586902,15070.875878364403,0.0,0.0,3388.125663222498,1068.6129626944441,20759.040929944436,6000.000000000002,6000.000000000002
2025-04-06,none,45004.23202384352,36441.63841684289,0.0,0.0,8562.593607000626,2004.355053277778,5165.763807277779,6000.000000000002,6000.000000000001
2025-04-07,none,53687.763429296196,32042.966711889036,0.0,0.0,21644.79671740716,5430.687962277776,2190.0500703611106,6000.000000000001,6000.0
2025-04-08,none,44121.18390572851,37011.8819933802,0.0,0.0,7109.301912348314,1511.269642972221,5507.2951390555545,6000.0,6000.0
2025-04-09,none,53312.8344588734,36576.01219275262,0.0,0.0,16736.822266120784,4128.468368944442,1942.7373025277768,6000.0,6000.000000000002
2025-04-10,none,44180.12192483511,36213.3035702923,0.0,0.0,7966.818354542813,1845.2656402222206,3291.5250076388897,6000.000000000002,6000.000000000004
2025-04-11,none,14191.267988230018,14189.664360706018,0.0,0.0,1.6036275240004811,0.6032547500001328,25172.466527972225,6000.000000000004,6000.0
2025-04-12,none,15145.415098433186,15145.415098433186,0.0,0.0,0.0,0.0,23547.47126158333,6000.0,6000.0
2025-04-13,none,48694.71100506695,33930.03868984303,0.0,0.0,14764.672315223921,3503.8334957500006,2189.8487764166666,6000.0,6000.0
2025-04-14,none,40704.928968441745,35784.08388147244,0.0,0.0,4920.845086969303,1352.349854472221,5230.904808388888,6000.0,5999.999999999997
2025-04-15,none,48928.37617319559,30693.891104440303,0.0,0.0,18234.48506875529,4313.291955861115,2687.5114360277785,5999.999999999997,5999.999999999998
2025-04-16,none,47179.979822888236,34604.7667648849,0.0,0.0,12575.213058003334,2977.4519056111108,2174.5476529444436,5999.999999999998,5999.999999999999
2025-04-17,none,51947.588471149465,31784.41027786942,0.0,0.0,20163.178193280044,5024.837436666668,1280.676901416667,5999.999999999999,6000.000000000001
2025-04-18,none,14961.8579032095,14116.282411046668,0.0,0.0,845.5754921628331,354.81632449999995,24722.527899083332,6000.000000000001,6000.0
2025-04-19,none,14158.51056367931,13907.186547400379,0.0,0.0,251.32401627893088,110.81615558333345,23898.50468288889,6000.0,6000.000000000002
2025-04-20,none,50355.56045193723,32350.90109712133,0.0,0.0,18004.659354815896,4460.543530777779,2912.5262481944446,6000.000000000002,6000.000000000001
2025-04-21,none,40833.10628619937,33309.8099232824,0.0,0.0,7523.29636291697,1797.9457827777774,7496.185532444442,6000.000000000001,6000.0
2025-04-22,none,56012.340431633645,31015.243972296128,0.0,0.0,24997.096459337517,6662.164000583334,2823.756851333334,6000.0,6000.000000000002
2025-04-23,none,57687.17770953302,30001.544971550487,0.0,0.0,27685.63273798253,7274.091845083332,2391.559878083333,6000.000000000002,6000.000000000002
2025-04-24,none,41480.46207002539,30391.69966314631,0.0,0.0,11088.76240687908,2905.8334601388888,3296.41456088889,6000.000000000002,5999.999999999998
2025-04-25,none,13724.088401686548,13719.3848961362,0.0,0.0,4.703505550347209,3.272003861111102,28084.98317597222,5999.999999999998,6000.000000000001
2025-04-26,none,13980.168436477577,13841.310246439481,0.0,0.0,138.85819003809615,42.43183469444409,29815.967182222215,6000.000000000001,6000.000000000002
2025-04-27,none,49883.28702703654,29579.80486586431,0.0,0.0,20303.482161172233,4697.8707913888875,2522.5779480833367,6000.000000000002,6000.0
2025-04-28,none,48147.10223699923,35733.09922169724,0.0,0.0,12414.003015301992,2629.389273138887,3142.986248138891,6000.0,6000.0
2025-04-29,none,44804.240574482305,30113.613469302305,0.0,0.0,14690.627105180003,3353.5157029444413,3994.284345694445,6000.0,6000.000000000003
2025-04-30,none,47404.6601139143,29024.766312670607,0.0,0.0,18379.893801243692,5002.222151333333,2326.9742628055615,6000.000000000003,6000.000000000002
2025-05-01,none,56750.31802660802,31124.49546055941,0.0,0.0,25625.822566048613,5494.711393500001,1728.810541416667,6000.000000000002,5999.999999999998
2025-05-02,none,15759.36946842864,15507.797792701724,0.0,0.0,251.57167572691594,90.1932748888886,17566.323826777774,5999.999999999998,6000.000000000001
2025-05-03,none,15138.678794166406,14527.204098431059,0.0,0.0,611.4746957353466,132.01213013888884,21856.814903611106,6000.000000000001,5999.999999999998
2025-05-04,none,49761.19368064766,33145.22035032684,0.0,0.0,16615.97333032082,3653.9641607500002,3244.4783768333323,5999.999999999998,6000.0
2025-05-05,none,52147.68458845116,34723.23989561955,0.0,0.0,17424.444692831607,4366.753497472222,2184.8500402222217,6000.0,6000.0
2025-05-06,none,62633.069384368835,30898.512525451755,0.0,0.0,31734.55685891708,7391.874650666664,703.2811380277718,6000.0,6000.000000000004
2025-05-07,none,60620.798534723515,33290.65441112063,0.0,0.0,27330.144123602884,6543.576687944442,1007.5594889444444,6000.000000000004,6000.0
2025-05-08,none,48853.021447672436,35785.34455400173,0.0,0.0,13067.67689367071,2838.365106166667,2948.8924075000014,6000.0,6000.0
2025-05-09,none,15329.952554196067,15326.290698839817,0.0,0.0,3.661855356249994,1.394195833333331,23337.905314916658,6000.0,5999.999999999999
2025-05-10,none,15591.882526618365,15498.624990304364,0.0,0.0,93.25753631400084,42.061496055555914,19531.81546861111,5999.999999999999,6000.000000000003
2025-05-11,none,49989.48572895066,34803.42758684163,0.0,0.0,15186.058142109032,3309.4132563888897,2164.2121092222224,6000.000000000003,6000.0
2025-05-12,none,54814.23413761919,31480.176537840416,0.0,0.0,23334.05759977877,5585.39733272222,1184.3278124722233,6000.0,6000.0
2025-05-13,none,46710.15762489881,35939.936379068226,0.0,0.0,10770.221245830591,2418.92851247222,5967.194442638891,6000.0,6000.0
2025-05-14,none,45918.88749784804,35718.024746057315,0.0,0.0,10200.86275179072,2481.4981575555553,4452.412913222222,6000.0,5999.999999999999
2025-05-15,none,45059.67629897241,36498.24820951753,0.0,0.0,8561.428089454876,2514.902939999996,3586.008441416665,5999.999999999999,6000.0
2025-05-16,none,16146.239395027147,16086.801372213286,0.0,0.0,59.43802281386104,21.40706869444442,29414.117408472222,6000.0,6000.0
2025-05-17,none,16134.435303044618,16134.435303044618,0.0,0.0,0.0,0.0,21633.367373083332,6000.0,5999.999999999997
2025-05-18,none,41463.869294493226,37966.84137897885,0.0,0.0,3497.027915514381,979.6940789722206,6498.629452472223,5999.999999999997,6000.0
2025-05-19,none,40174.14078892083,34282.213875066496,0.0,0.0,5891.926913854333,1313.983551972222,6964.796240305557,6000.0,6000.000000000003
2025-05-20,none,50264.60979636488,34077.556587047424,0.0,0.0,16187.053209317457,3912.897832722222,2061.450678138889,6000.000000000003,6000.000000000002
2025-05-21,none,50051.81711590908,33058.08954098116,0.0,0.0,16993.72757492792,4242.464712777775,2182.693334444445,6000.000000000002,6000.000000000002
2025-05-22,none,43398.503952162246,34867.91742821635,0.0,0.0,8530.586523945896,2685.4352694444424,4288.629682027776,6000.000000000002,6000.000000000001
2025-05-23,none,15948.133181458043,15948.133181458043,0.0,0.0,0.0,0.0,25738.356046499994,6000.000000000001,6000.0
2025-05-24,none,16738.66381157071,16738.66381157071,0.0,0.0,0.0,0.0,28929.137011166666,6000.0,6000.0
2025-05-25,none,39920.71895693405,35554.74722438815,0.0,0.0,4365.971732545901,1069.8375721666666,7439.5792175,6000.0,5999.999999999999
2025-05-26,none,50712.0433382752,34500.8860676328,0.0,0.0,16211.157270642403,4417.290942472219,2410.8744893888897,5999.999999999999,6000.0
2025-05-27,none,44496.649852763636,33003.27231863403,0.0,0.0,11493.377534129604,2795.297015305554,2623.0680553055563,6000.0,6000.0
2025-05-28,none,40063.87156722717,37016.578749607084,0.0,0.0,3047.292817620085,830.4093249444448,5617.985777527779,6000.0,6000.000000000001
2025-05-29,none,46794.8939163022,36877.025380301086,0.0,0.0,9917.868536001119,2492.8039816666646,4839.5365415000015,6000.000000000001,5999.999999999999
2025-05-30,none,17284.389723547356,17244.62587820152,0.0,0.0,39.76384534583325,19.37337166666663,26918.77753777778,5999.999999999999,6000.000000000004
2025-05-31,none,18168.237532693627,17928.447536143627,0.0,0.0,239.78999654999993,90.52094999999997,28025.03741386111,6000.000000000004,6000.000000000002
2025-06-01,none,69895.44875885094,52165.18150928516,0.0,0.0,17730.267249565775,4316.555391166663,5287.426541250001,6000.000000000002,6000.0
2025-06-02,none,71392.83683444414,52834.70031308674,0.0,0.0,18558.136521357403,4507.849638055555,10021.693415305557,6000.0,6000.0
2025-06-03,none,68597.68547779991,48398.238181189685,0.0,0.0,20199.44729661023,4742.817428666667,5333.467534416668,6000.0,6000.000000000002
2025-06-04,none,70400.9491709484,57727.81993459711,0.0,0.0,12673.129236351295,3472.1527154722226,13904.32104313889,6000.000000000002,6000.000000000001
2025-06-05,none,69525.65518027959,51052.62525948351,0.0,0.0,18473.029920796078,4260.0680524166655,4671.773566583336,6000.000000000001,6000.0
2025-06-06,none,27398.59643394341,27340.14961075591,0.0,0.0,58.446823187500016,27.260002083333347,19494.13064691667,6000.0,6000.000000000001
2025-06-07,none,29882.68736089974,29764.669706202076,0.0,0.0,118.01765469766698,59.300271750000206,25319.067333083334,6000.000000000001,6000.000000000002
2025-06-08,none,58845.76492134311,51102.80275146065,0.0,0.0,7742.962169882457,1871.9953486944441,9308.024775361111,6000.000000000002,6000.000000000004
2025-06-09,none,62516.13128330264,59320.772602284436,0.0,0.0,3195.358681018203,980.1346410277766,11262.789440777779,6000.000000000004,6000.0
2025-06-10,none,59424.41410307556,55139.621509943376,0.0,0.0,4284.792593132191,1197.0440993333327,5903.645269833332,6000.0,6000.0
2025-06-11,none,66006.41947970788,60918.58388535258,0.0,0.0,5087.83559435531,1214.0447071666672,7210.017639083337,6000.0,6000.0
2025-06-12,none,61255.96177124919,59618.843111833776,0.0,0.0,1637.1186594154137,478.6115448611103,9284.685641611115,6000.0,6000.0
2025-06-13,none,28238.256150568264,28238.256150568264,0.0,0.0,0.0,0.0,24284.97204316667,6000.0,6000.000000000002
2025-06-14,none,29452.16709416689,29425.489581817223,0.0,0.0,26.67751234966643,11.106374833333234,28070.95798275,6000.000000000002,6000.0000000000055
2025-06-15,none,60329.53541394906,56926.38430027681,0.0,0.0,3403.15111367225,794.40468375,8321.332970250001,6000.0000000000055,6000.0
2025-06-16,none,61433.35298377248,60014.269586063616,0.0,0.0,1419.0833977088628,383.9547287777781,9050.915902361112,6000.0,6000.0000000000055
2025-06-17,none,63230.61475848974,61666.22590350875,0.0,0.0,1564.38885498099,403.5192367500006,9108.534063750001,6000.0000000000055,6000.0
2025-06-18,none,63136.73293923549,62124.097135217,0.0,0.0,1012.6358040184857,303.1217964999997,13615.686598000002,6000.0,6000.0
2025-06-19,none,59364.10221224386,57138.355485391556,0.0,0.0,2225.7467268523023,493.8752782499991,12253.986850666666,6000.0,5999.999999999998
2025-06-20,none,28511.731423344783,28511.731423344783,0.0,0.0,0.0,0.0,30485.106092583334,5999.999999999998,6000.0
2025-06-21,none,26238.06734490119,26238.06734490119,0.0,0.0,0.0,0.0,28725.695212583334,6000.0,6000.000000000001
2025-06-22,none,58051.19227050133,57607.46269036482,0.0,0.0,443.72958013651163,140.55521772222158,12548.002538638888,6000.000000000001,6000.0
2025-06-23,none,58796.493582400944,58588.547002107654,0.0,0.0,207.94658029329088,85.8035926666663,13657.276846500003,6000.0,6000.0
2025-06-24,none,69706.47891666372,69372.45280258302,0.0,0.0,334.02611408069424,115.31357008333327,15408.114593166669,6000.0,6000.0
2025-06-25,none,61116.038054380035,59918.688790406006,0.0,0.0,1197.349263974026,229.1609239999995,12880.46696516667,6000.0,6000.000000000002
2025-06-26,none,56988.11795474317,56830.11728151979,0.0,0.0,158.00067322337617,49.8513197222226,12194.182956222221,6000.000000000002,6000.000000000002
2025-06-27,none,28315.825278012104,28315.825278012104,0.0,0.0,0.0,0.0,32811.40074041666,6000.000000000002,6000.000000000002
2025-06-28,none,28614.803915130808,28614.803915130808,0.0,0.0,0.0,0.0,30385.14344766666,6000.000000000002,6000.000000000001
2025-06-29,none,59362.40217960923,56917.68262245927,0.0,0.0,2444.7195571499565,559.6701743888881,10341.008336638888,6000.000000000001,6000.0
2025-06-30,none,61276.21501087846,60630.36379765037,0.0,0.0,645.8512132280962,185.48107886111092,14257.772432694444,6000.0,6000.0
2025-07-01,none,86811.47248621729,57381.64946602819,0.0,0.0,29429.823020189102,7330.4672345555555,2231.310622638888,6000.0,6000.0
2025-07-02,none,75837.80903607147,54485.04983554433,0.0,0.0,21352.75920052714,5329.81153072222,2107.8674659722237,6000.0,6000.0
2025-07-03,none,83757.67944448412,61636.72755796726,0.0,0.0,22120.95188651686,5314.4995606111115,3400.6801923611115,6000.0,6000.0
2025-07-04,none,29287.96297009985,27515.817933809365,0.0,0.0,1772.1450362904834,669.688315222222,14865.394239555551,6000.0,6000.0
2025-07-05,none,29044.71643367173,27494.040846387757,0.0,0.0,1550.6755872839728,754.1068197500001,15719.528683370367,6000.0,6000.000000000002
2025-07-06,none,96091.54151163356,57498.52948560266,0.0,0.0,38593.012026030905,8488.083248944442,869.094620527777,6000.000000000002,6000.0
2025-07-07,none,69637.29728096486,59665.68562744757,0.0,0.0,9971.611653517291,2548.5308117222216,6006.431411055556,6000.0,6000.0
2025-07-08,none,70427.1245599427,63576.38926522335,0.0,0.0,6850.735294719358,1495.3608759722215,7543.275607138892,6000.0,6000.000000000002
2025-07-09,none,68892.7224176842,62765.94404451921,0.0,0.0,6126.778373164993,1253.8703732499985,8617.852777250004,6000.000000000002,6000.0
2025-07-10,none,67884.69938234234,57869.77215992821,0.0,0.0,10014.927222414128,2246.76264972222,3236.7052885555595,6000.0,6000.000000000002
2025-07-11,none,32494.015268532043,32464.09080478621,0.0,0.0,29.92446374583358,13.629908333333447,19074.57523833333,6000.000000000002,6000.000000000004
2025-07-12,none,30344.177725299982,30152.767384430146,0.0,0.0,191.41034086983396,105.22607391666679,16357.01500875,6000.000000000004,6000.000000000002
2025-07-13,none,63506.458114941146,60192.84341653634,0.0,0.0,3313.6146984048023,695.6323135833327,9439.815151916668,6000.000000000002,6000.0
2025-07-14,none,66761.65496806242,56411.78717327722,0.0,0.0,10349.867794785196,2060.9629111944446,4201.976353277778,6000.0,6000.0
2025-07-15,none,64188.92377697436,61816.18829737161,0.0,0.0,2372.7354796027503,530.692277222223,8258.625342138888,6000.0,6000.0
2025-07-16,none,73464.50033753912,60622.18519127939,0.0,0.0,12842.315146259738,3250.9240076944416,7340.442949861112,6000.0,6000.0
2025-07-17,none,73765.98069937684,57897.57580897758,0.0,0.0,15868.404890399263,3230.799507416667,4386.673537000001,6000.0,6000.000000000002
2025-07-18,none,33774.236469550044,33774.236469550044,0.0,0.0,0.0,0.0,23089.000675666663,6000.000000000002,6000.000000000002
2025-07-19,none,33521.755608077714,33516.777530923544,0.0,0.0,4.978077154166691,1.695241666666675,25500.092382833333,6000.000000000002,6000.0
2025-07-20,none,64902.91360569098,60041.197546469644,0.0,0.0,4861.7160592213295,1027.4626840555547,8111.020826472222,6000.0,6000.0
2025-07-21,none,66732.51565603307,62493.49023073724,0.0,0.0,4239.02542529582,922.331565416667,6525.959994749999,6000.0,6000.000000000002
2025-07-22,none,69171.5384393172,62115.64700709205,0.0,0.0,7055.891432225153,1702.6294476388891,6985.465242972222,6000.000000000002,6000.0
2025-07-23,none,68603.75072645239,68352.46598501489,0.0,0.0,251.2847414374982,59.816524999999565,14172.390259666663,6000.0,6000.0
2025-07-24,none,68551.95746115793,68444.82835360088,0.0,0.0,107.12910755705514,26.353281416666505,13818.847188750002,6000.0,6000.000000000002
2025-07-25,none,33425.0129588265,33395.91426380386,0.0,0.0,29.0986950226388,10.949650055555523,25867.4359935,6000.000000000002,6000.0
2025-07-26,none,33898.189991744955,33898.189991744955,0.0,0.0,0.0,0.0,25696.169521416665,6000.0,6000.0
2025-07-27,none,74483.19960676538,61813.17726357541,0.0,0.0,12670.022343189967,2440.022016027777,8803.300990361111,6000.0,6000.000000000004
2025-07-28,none,75134.09311616252,64862.85403516851,0.0,0.0,10271.239080994019,2144.017520111109,7277.044589277779,6000.000000000004,6000.000000000002
2025-07-29,none,76471.55130174868,63287.47347707194,0.0,0.0,13184.07782467674,2907.290113277776,8258.058384527778,6000.000000000002,6000.000000000004
2025-07-30,none,83965.13957220751,59107.061974095566,0.0,0.0,24858.077598111944,5852.1636413333335,6044.392642999999,6000.000000000004,6000.000000000002
2025-07-31,none,73136.08072704973,60527.085226856354,0.0,0.0,12608.995500193376,2732.817226305555,6505.119552722225,6000.000000000002,6000.0
2025-08-01,none,32784.75098567517,32784.75098567517,0.0,0.0,0.0,0.0,30232.888239833334,6000.0,6000.0
2025-08-02,none,33693.51407038237,33693.51407038237,0.0,0.0,0.0,0.0,34920.054052249994,6000.0,6000.000000000001
2025-08-03,none,56761.054945623655,52627.492026519205,0.0,0.0,4133.562919104449,1042.1219265833338,5441.413350666669,6000.000000000001,6000.0
2025-08-04,none,62730.429512193645,56667.25451076336,0.0,0.0,6063.175001430278,1304.7249693055523,7577.315290972225,6000.0,6000.0
2025-08-05,none,64207.41875787123,54725.77156180533,0.0,0.0,9481.6471960659,2499.322193111111,6876.636731027778,6000.0,6000.000000000002
2025-08-06,none,67446.11383747519,60859.96157102458,0.0,0.0,6586.152266450606,1366.253719777776,9373.685350944448,6000.000000000002,6000.0
2025-08-07,none,59117.31930191429,57781.44034748079,0.0,0.0,1335.8789544335016,315.8067496388896,14643.547414555554,6000.0,6000.000000000002
2025-08-08,none,29601.468727838605,29601.468727838605,0.0,0.0,0.0,0.0,32484.82074577778,6000.000000000002,6000.0
2025-08-09,none,30053.68376534018,30053.68376534018,0.0,0.0,0.0,0.0,29180.964928333335,6000.0,6000.0
2025-08-10,none,62555.99038119668,55786.24064955201,0.0,0.0,6769.749731644665,1389.1838859166662,6890.957034250002,6000.0,6000.000000000004
2025-08-11,none,58354.818638991754,52394.19884599713,0.0,0.0,5960.619792994625,1371.485103,6072.313345583335,6000.000000000004,6000.000000000002
2025-08-12,none,60340.63206867398,57056.17104977611,0.0,0.0,3284.4610188978695,749.5823602777768,8151.081964777779,6000.000000000002,6000.0
2025-08-13,none,66224.42992302841,51975.77054703795,0.0,0.0,14248.65937599046,2760.552429250001,4169.941047250001,6000.0,6000.000000000004
2025-08-14,none,62845.392881869186,53856.98012517532,0.0,0.0,8988.41275669386,1904.2349606944447,4802.83915086111,6000.000000000004,5999.999999999998
2025-08-15,none,30349.529195574592,30349.529195574592,0.0,0.0,0.0,0.0,31468.552558166666,5999.999999999998,6000.0
2025-08-16,none,31138.945664342173,31138.945664342173,0.0,0.0,0.0,0.0,32755.372901749997,6000.0,6000.0
2025-08-17,none,58089.36310598609,54312.90821646775,0.0,0.0,3776.4548895183425,664.2876542499994,9664.083241333334,6000.0,6000.000000000002
2025-08-18,none,57465.0717431037,53829.47523910334,0.0,0.0,3635.5965040003603,861.4279568333332,5607.772475250005,6000.000000000002,6000.000000000004
