date,combo,total_cost,plan_cost,up_cost,down_cost,emergency_cost,emergency_kwh,waste_kwh,start_soc,end_soc
2025-03-29,6,21314.680348538368,20429.068563709618,0.0,0.0,885.61178482875,238.35245069444446,26923.38459913271,4356.031466493514,4807.308789251238
2025-03-30,6,48918.56283482963,38434.37448644312,272.6084208070779,0.0,10211.579927579432,2494.836173277776,7484.15224536043,4807.308789251238,5964.142002562503
2025-03-31,6,47176.102231572164,33335.187941490796,6764.983926868736,0.0,7075.93036321263,1786.3239775277762,3373.265445444451,5964.142002562503,6015.408676500002
2025-04-01,6,46857.99964364625,39250.98472539472,2532.77688104393,0.0,5074.2380372076,1428.9434566111142,6825.645468380995,6015.408676500002,5881.528665375001
2025-04-02,6,45599.59645611831,37625.73006954808,3159.548169012324,0.0,4814.318217557899,1297.7745359999963,3459.994026083339,5881.528665375001,5896.049614125001
2025-04-03,6,46924.85480538227,39195.835057234544,403.4638897099637,0.0,7325.555858437758,1821.4265238611138,7679.197103443426,5896.049614125001,5938.8557476875
2025-04-04,6,20538.335989788215,19388.379544428193,0.0,0.0,1149.9564453600228,282.02765175000053,27908.350832633925,5938.8557476875,4686.456569774992
2025-04-05,6,21980.975109656676,19595.68311797864,0.0,0.0,2385.2919916780356,586.6527789166652,21757.857015233527,4686.456569774992,4907.828604617597
2025-04-06,6,49532.344658592505,36490.054105336036,260.3831031632402,0.0,12781.907450093224,3060.4511868750046,6458.285673006689,4907.828604617597,6029.429953875004
2025-04-07,6,43337.57935406683,32016.20194725746,3215.2848125473956,0.0,8106.092594261972,1948.5053526666695,1993.8115574166661,6029.429953875004,5985.777660750002
2025-04-08,6,47979.393906115656,37040.63940210426,440.49617100504275,0.0,10498.25833300636,2321.7690011111054,6868.278140300753,5985.777660750002,5996.612886375002
2025-04-09,6,47576.50644797689,36194.68674264572,1303.8236574157163,0.0,10077.996047915458,2379.479422861108,1978.9006231111134,5996.612886375002,5992.426218750001
2025-04-10,6,44767.34106443025,36083.73392271911,1229.3028153115292,0.0,7454.30432639961,1692.2521936666662,4929.740541083335,5992.426218750001,5982.973438874999
2025-04-11,6,18545.43022836273,18101.18329474795,0.0,0.0,444.24693361477995,106.63030911111159,26827.990764785998,5982.973438874999,4796.625958200001
2025-04-12,6,20900.498043531872,20217.83210914606,0.0,0.0,682.6659343858137,186.57285922222246,25524.545379245712,4796.625958200001,4760.36934636898
2025-04-13,6,51320.81364631464,34239.8969366201,0.0,0.0,17080.916709694542,3949.4895504166698,2639.3829123240826,4760.36934636898,6074.546635030867
2025-04-14,6,53027.34375214849,35913.97166136446,416.681461266279,0.0,16696.690629517743,3967.0379869583267,8619.75657839814,6074.546635030867,5929.264270687503
2025-04-15,6,41365.85625341188,31073.486256462864,2941.528459234885,0.0,7350.841537714139,1593.7345298888888,3083.097880888888,5929.264270687503,6064.441938750006
2025-04-16,6,44040.01954383419,34202.678589719726,2943.7827096658,0.0,6893.558244448661,1590.562781680553,3350.5650101075125,6064.441938750006,5966.043899062504
2025-04-17,6,44336.13310128,32020.63794003104,3810.4714061739096,0.0,8505.023755075055,1862.7943056388892,3194.7431328888892,5966.043899062504,5995.2730378125
2025-04-18,6,18570.65983890077,18227.660184475924,0.0,0.0,342.99965442484563,69.7001938055553,25773.746121938275,5995.2730378125,5032.804145930553
2025-04-19,6,20852.45787207997,18170.243443751984,0.0,0.0,2682.2144283279854,709.5380580277777,26078.226844128592,5032.804145930553,4988.702345519446
2025-04-20,6,44024.66971470283,32737.493458263794,1187.2439561497654,0.0,10099.93230028927,2287.5485328750055,2242.502204458332,4988.702345519446,5978.0157365625
2025-04-21,6,47289.91740841134,33847.48551232458,540.0808422934981,0.0,12902.35105379326,3034.9282730555515,9276.9264822037,5978.0157365625,5909.522455499999
2025-04-22,6,41299.35841787281,30842.155960194294,4628.027532270684,0.0,5829.174925407837,1351.265873583334,2874.2240364166682,5909.522455499999,5966.432628750003
2025-04-23,6,43708.12441414198,29776.982133984264,4756.680757208892,0.0,9174.461522948826,2269.502102805554,2849.3947891388916,5966.432628750003,5930.614159874999
2025-04-24,6,43476.77713228123,30460.196984910177,329.6861551433333,0.0,12686.893992227722,3086.2794979722225,3998.130160215027,5930.614159874999,6006.584040749998
2025-04-25,6,18466.714668863235,17872.644347825782,0.0,0.0,594.0703210374509,151.53614669444434,30680.888267105263,6006.584040749998,4098.915158700007
2025-04-26,6,20206.9543766672,18412.371372438975,0.0,0.0,1794.5830042282255,425.47082869444523,31899.379273251376,4098.915158700007,4756.57546645
2025-04-27,6,49137.40512127602,30329.089689103945,2287.56579589022,0.0,16520.749636281853,3757.4623674444456,4124.901641777776,4756.57546645,6112.893112500001
2025-04-28,6,44116.951778266084,35176.62144541627,2328.859376798773,0.0,6611.470956051038,1406.8379392499978,4632.910976750003,6112.893112500001,5989.3892446875
2025-04-29,6,41576.05622764942,30572.333064879313,876.9561754047395,0.0,10126.766987365361,2286.6220865833316,3392.2140354139237,5989.3892446875,6031.244863125002
2025-04-30,6,44525.61817433199,29580.629103909996,1316.231998924883,0.0,13628.75707149711,3334.4438844166634,2065.7222734166653,6031.244863125002,6051.014738249998
2025-05-01,6,54014.507179362816,30636.473385774185,2451.2675921163436,0.0,20926.766201472285,4780.901406166662,3022.9530734444434,6051.014738249998,5968.048217812499
2025-05-02,6,21745.780296351426,19143.192620307786,0.0,0.0,2602.5876760436404,584.7410063055559,19456.24028731086,5968.048217812499,5058.100165877326
2025-05-03,6,22952.950355667857,18482.48345374954,0.0,0.0,4470.4669019183175,838.9517552361107,24599.531938687232,5058.100165877326,4520.4522906833345
2025-05-04,6,52310.50796585655,33018.74997318292,924.8646175168774,0.0,18366.893375156753,4530.056577777779,4993.646310116597,4520.4522906833345,5916.180206250003
2025-05-05,6,55513.964241672234,34076.168992005616,0.0,0.0,21437.79524966662,4669.774984972224,3077.5699218895807,5916.180206250003,5669.506587332408
2025-05-06,6,52241.680548097094,30069.68401280975,5429.617184898013,0.0,16742.379350389336,3846.3042874722255,3175.8483478888847,5669.506587332408,5891.938200000002
2025-05-07,6,47390.01201389833,32505.881085989968,4506.483702148867,0.0,10377.647225759505,2241.1512043749995,1951.5514580416657,5891.938200000002,5953.998517284261
2025-05-08,6,51308.16526530811,34924.63286734585,658.1821546861526,0.0,15725.350243276105,3542.863701266975,4225.583001868825,5953.998517284261,5945.861562151389
2025-05-09,6,20205.974547613478,19289.606369321435,0.0,0.0,916.3681782920416,176.26268441666662,26298.66464717832,5945.861562151389,3674.6163797250015
2025-05-10,6,20873.00159217554,19877.323772651667,0.0,0.0,995.6778195238741,262.8702585416665,22790.58550120079,3674.6163797250015,3547.3275350999984
2025-05-11,6,48050.508497609575,35142.79749421148,3052.7126936946743,0.0,9854.99830970342,2162.5727470138836,4096.738777349457,3547.3275350999984,5651.619329129939
2025-05-12,6,45286.39509787089,30877.34772200494,7167.133057046247,0.0,7241.914318819702,1544.6336873333312,5645.485294976856,5651.619329129939,5631.795969097222
2025-05-13,6,46217.41176233523,35525.2844544368,1217.4738059807255,0.0,9474.6535019177,2028.6046740138916,7956.449146567909,5631.795969097222,5326.709623858329
2025-05-14,6,45151.266964789516,35699.39454687151,2400.430769478348,0.0,7051.44164843966,1534.580319083332,8185.633515890957,5326.709623858329,4933.468966973147
2025-05-15,6,43807.66675696034,36337.37297463179,4076.67521359877,0.0,3393.618568729775,888.479014138888,8082.248175560695,4933.468966973147,5188.653160495371
2025-05-16,6,20927.995708792147,20497.826842927632,0.0,0.0,430.16886586451454,152.7734493472224,31959.041694212967,5188.653160495371,4055.9816420999996
2025-05-17,6,21766.707104990302,20740.96392643826,0.0,0.0,1025.7431785520412,219.06542859722202,24481.48445280693,4055.9816420999996,3858.6326072249967
2025-05-18,6,41772.75508710873,38304.46955856695,1555.1126681058743,0.0,1913.172860435906,640.2017030694436,7413.30392655487,3858.6326072249967,5805.5460109800915
2025-05-19,6,39189.32991138054,34002.53748354369,893.2626474735674,0.0,4293.529780363282,900.199000625001,7415.447183255658,5805.5460109800915,5995.466031988426
2025-05-20,6,43208.63615204669,33828.81996859267,4261.97885793676,0.0,5117.837325517259,1128.4579278611102,5412.659926215025,5995.466031988426,4974.043789856482
2025-05-21,6,43055.50737623878,32922.06380962371,6700.976322125123,0.0,3432.4672444899497,890.6737620848738,8070.39648055555,4974.043789856482,4516.629244376387
2025-05-22,6,41424.216005639515,35405.45870181147,1500.2143680539089,0.0,4518.542935774138,1048.0671816111112,6502.846207944438,4516.629244376387,4415.924372625006
2025-05-23,6,20787.361313034206,20612.617913451497,0.0,0.0,174.74339958270772,28.623750833333233,29156.719960149865,4415.924372625006,3219.659469449999
2025-05-24,6,21784.937709966245,21784.937709966245,0.0,0.0,0.0,0.0,31970.121344724797,3219.659469449999,3473.4878532000002
2025-05-25,6,40542.094005891006,36332.231504594754,1614.4639378708098,0.0,2595.398563425441,672.6916341111105,9933.909417987643,3473.4878532000002,4739.683477255561
2025-05-26,6,44305.64311652637,35024.6023504385,4123.867044295157,0.0,5157.173721792715,1418.9168691666655,5635.546682545268,4739.683477255561,5345.309160184262
2025-05-27,6,44367.24603879742,33058.594457482504,8111.172639605003,0.0,3197.4789417099196,837.214221569447,9888.047189069439,5345.309160184262,5950.137891590277
2025-05-28,6,39357.97866784635,36537.038363520114,1817.9466783418197,0.0,1002.9936259844194,371.4599154166675,8114.983252225307,5950.137891590277,4822.341574475001
2025-05-29,6,45594.11077496487,36962.97128799786,6390.025689632055,0.0,2241.1137973349573,654.527501194444,10295.925411027774,4822.341574475001,5929.30035
2025-05-30,6,21260.25038254092,21218.08423910842,0.0,0.0,42.166143432499915,19.37337166666663,30063.966999932956,5929.30035,3435.4391577750002
2025-05-31,6,24561.464110614477,24227.38489461983,0.0,0.0,334.07921599464623,156.28708554166684,30488.28924196536,3435.4391577750002,4224.618662325001
2025-06-01,6,59665.78943859694,47125.81479214705,5463.20930128148,0.0,7076.765345168409,2334.044012055554,7651.682243571505,4224.618662325001,5709.875233687499
2025-06-02,6,60061.04864726255,48388.68119982717,2955.394918173204,0.0,8716.972529262173,2650.0971209027775,10723.460745319277,5709.875233687499,5699.042102812498
2025-06-03,6,59741.18434988393,44632.40630951572,9734.92148077878,0.0,5373.856559589435,1790.798260833334,10579.435044916669,5699.042102812498,5717.039933624999
2025-06-04,6,67485.76558998512,52623.39054613383,2643.8546923404656,0.0,12218.520351510822,3631.7683506111084,17101.964636353907,5717.039933624999,5560.305472551856
2025-06-05,6,58914.99534323085,46133.31785244271,9063.216530392463,0.0,3718.460960395672,1366.4501208611098,8989.655393777783,5560.305472551856,5627.0706439398145
2025-06-06,6,31500.237062994584,31253.216278534455,0.0,0.0,247.02078446012746,86.04432713888951,22383.914529386155,5627.0706439398145,3740.180688149998
2025-06-07,6,35547.777164115396,35054.590874196016,0.0,0.0,493.1862899193773,157.24015133333398,28927.232533025723,3740.180688149998,3860.372305275
2025-06-08,6,54848.24991637575,47926.6961149632,4079.225535311903,0.0,2842.328266100655,795.5609117222225,13851.462915175587,3860.372305275,4203.059182799996
2025-06-09,6,57699.245512353424,54629.23155452675,1100.5724288021693,0.0,1969.4415290245092,779.3801079166658,12777.667301786363,4203.059182799996,5155.678205786107
2025-06-10,6,55996.17633215266,50433.76443515824,3941.7943251093816,0.0,1620.6175718850352,620.9534127916671,8981.278922219142,5155.678205786107,5172.000549388881
2025-06-11,6,62264.06362777517,55569.10208727329,3729.287498316527,0.0,2965.6740421853506,790.7350238750009,11736.283927648145,5172.000549388881,4191.720466350004
2025-06-12,6,59477.611284696184,55012.83358522912,3511.4228411457316,0.0,953.3548583213324,350.9009229999997,13700.45667501338,4191.720466350004,4591.483148040744
2025-06-13,6,33360.51737486239,33360.51737486239,0.0,0.0,0.0,0.0,28446.341171372602,4591.483148040744,2615.8365855
2025-06-14,6,35056.44084192215,35032.88977408807,0.0,0.0,23.55106783408312,11.106374833333234,32812.32913701938,2615.8365855,2008.3102473749952
2025-06-15,6,58992.60665798983,53771.24644565502,4995.627018333047,0.0,225.73319400176356,47.47360794444444,15332.583189814824,2008.3102473749952,3350.3754510000017
2025-06-16,6,61161.33507088418,55475.454392014224,5172.832401871279,0.0,513.048276998681,201.30354205555568,15534.545683790126,3350.3754510000017,4046.8863678791677
2025-06-17,6,63778.077030100256,56391.80099888994,6705.776330953664,0.0,680.4997002566445,241.4098897638885,16748.913573838476,4046.8863678791677,3945.8423582925984
2025-06-18,6,63451.3661869015,56945.958977150374,6044.034990017433,0.0,461.37221973369265,167.91391699999946,21344.56436650411,3945.8423582925984,3659.6173530462947
2025-06-19,6,58483.2231353589,54093.69771141133,3778.5559617964027,0.0,610.9694621511651,178.25169463888824,16719.96191297908,3659.6173530462947,4567.124884848611
2025-06-20,6,33726.571794559975,33726.571794559975,0.0,0.0,0.0,0.0,34933.77314042248,4567.124884848611,2356.6070780250016
2025-06-21,6,32315.694049171267,32315.694049171267,0.0,0.0,0.0,0.0,34116.55704409945,2356.6070780250016,1504.7068366499989
2025-06-22,6,59911.584551839944,54646.10389862404,4923.525412575563,0.0,341.95524064034544,117.46990281944407,19145.110099828533,1504.7068366499989,3691.4921140847196
2025-06-23,6,57111.48171127673,55445.27711060032,1420.4182343367586,0.0,245.78636633965152,96.134246819444,18300.923985817382,3691.4921140847196,3195.206119914356
2025-06-24,6,64588.909449926156,63274.6505075168,1013.0438939118806,0.0,301.21504849747197,110.37340549999988,19418.28989841426,3195.206119914356,3073.7381409546365
2025-06-25,6,59461.550580649324,56416.275592548336,2912.551520124315,0.0,132.7234679766662,39.571620611110916,18580.142198150545,3073.7381409546365,2936.13580642501
2025-06-26,6,57650.254381384264,54943.43116146556,2699.803078153668,0.0,7.020141765042109,3.1940937500002065,18967.59708591667,2936.13580642501,2548.3019161500033
2025-06-27,6,35608.3338555302,35608.3338555302,0.0,0.0,0.0,0.0,38989.24969437551,2548.3019161500033,1294.7043182250034
2025-06-28,6,35546.803314988225,35546.803314988225,0.0,0.0,0.0,0.0,35945.06755969204,1294.7043182250034,1200.0
2025-06-29,6,59988.20885246812,54465.8678353617,5329.084872428744,0.0,193.25614467767346,85.4248627638888,16980.35522525361,1200.0,3363.5466065365695
2025-06-30,6,58513.88481094595,57397.468494183726,529.6452572322379,0.0,586.7710595299847,192.37301948611088,17395.317885618315,3363.5466065365695,3702.3984041694443
2025-07-01,6,72455.8950344313,49771.61747537998,16739.78648605594,0.0,5944.491072995378,2632.461002333334,11819.454582083335,3702.3984041694443,5280.432292500001
2025-07-02,6,65121.23550658592,46294.492664850615,12933.810037473193,0.0,5892.9328042621155,2619.0414012916654,11314.101522375004,5280.432292500001,5338.9419069375
2025-07-03,6,75694.68359538152,51831.78239393005,17280.970330936787,0.0,6581.930870514681,2751.6453324166673,15406.64243083334,5338.9419069375,5172.913599300005
2025-07-04,6,38060.12674575563,28315.04537127629,8602.416252337047,0.0,1142.665122142292,530.3935352500001,24085.658481066355,5172.913599300005,4979.485271222226
2025-07-05,6,33977.474993586635,28841.597001998147,4153.778189764762,0.0,982.0998018237215,449.93130849999966,19798.842260643003,4979.485271222226,4980.381465637968
2025-07-06,6,73981.00615238247,48562.55132605732,20735.136847242964,0.0,4683.317979082196,2040.4417299166669,13128.564878166668,4980.381465637968,5251.118283305556
2025-07-07,6,60593.98266440529,51130.919336568455,6428.529391562496,0.0,3034.5339362743375,1351.5267061527766,10616.417793958339,5251.118283305556,5380.3546485162005
2025-07-08,6,59543.768419532295,54502.131191576875,3713.563438278078,0.0,1328.0737896773448,552.3444058333323,9594.998356345332,5380.3546485162005,5247.120519976857
2025-07-09,6,61325.324106689266,53991.684501559874,5542.100192238167,0.0,1791.5394128912205,565.5331580833326,12641.566912083345,5247.120519976857,5533.190863787038
2025-07-10,6,60705.8809047458,49341.221536872705,10012.006512435328,0.0,1352.652855437766,605.2887542777785,10068.023953805552,5533.190863787038,5450.529353334254
2025-07-11,6,33756.7445518187,33512.519443403806,214.53916806489568,0.0,29.685940350000244,13.629908333333447,21408.065503419235,5450.529353334254,4087.600358563891
2025-07-12,6,34274.69660686464,31657.430587799317,2617.2660190653287,0.0,0.0,0.0,20848.33659114712,4087.600358563891,4306.439825978707
2025-07-13,6,56326.00149933689,53364.13541857998,2454.7167652950825,0.0,507.1493154618317,187.34534749999966,11165.331966221196,4306.439825978707,5629.946670740738
2025-07-14,6,56849.910952133534,48463.525007177974,6685.673926470047,0.0,1700.7120184855135,510.6324133055557,8100.689407888894,5629.946670740738,5549.145682412037
2025-07-15,6,58695.41407860922,53075.17539793276,1735.1744432407768,0.0,3885.064237435676,1008.8763071666657,11304.2352487157,5549.145682412037,4690.15698316389
2025-07-16,6,59592.71271404375,51875.16785396308,1148.8794826831268,0.0,6568.665377397544,1981.790620527774,7545.17922825515,4690.15698316389,5368.851588966669
2025-07-17,6,58014.46532963122,49491.94054013205,7507.783558634343,0.0,1014.7412308648301,250.7482853055548,9089.39941840123,5368.851588966669,5028.627521838891
2025-07-18,6,35969.981807066484,35969.981807066484,0.0,0.0,0.0,0.0,26777.39243254389,5028.627521838891,2902.1166179250067
2025-07-19,6,38695.82137605442,36496.825178760155,0.0,0.0,2198.996197294259,508.37760484722105,29355.424189255325,2902.1166179250067,3163.0446209250013
2025-07-20,6,57040.221735645435,53092.98540733014,2781.582382483561,0.0,1165.6539458317347,283.5722150138886,10424.747590116258,3163.0446209250013,5007.635344499536
2025-07-21,6,61032.478634128725,53143.18206049269,2047.2025825820494,0.0,5842.093991053982,1442.4909446666657,9766.712602904652,5007.635344499536,4744.41421569723
2025-07-22,6,64248.717350028935,53280.8400255077,10965.615561389568,0.0,2.2617631316664557,0.5145633333332853,17351.985481194442,4744.41421569723,4577.574066822225
2025-07-23,6,65958.27036740778,59719.48418227131,0.0,0.0,6238.786185136471,1273.1913465277776,17971.703234581964,4577.574066822225,4367.159389300928
2025-07-24,6,61338.70375360781,59305.86612460669,606.8472818021361,0.0,1425.9903471989867,325.36326444444455,15564.326253739026,4367.159389300928,5378.282961813895
2025-07-25,6,35081.69444706374,34877.032740311304,0.0,0.0,204.6617067524364,55.49019649999975,30042.982171218962,5378.282961813895,2479.629632175003
2025-07-26,6,36800.59945023538,36800.59945023538,0.0,0.0,0.0,0.0,30002.07904562311,2479.629632175003,2408.1761744250016
2025-07-27,6,61746.78655118022,54684.18675008329,2893.46419751234,0.0,4169.1356035845965,965.7276110416667,10981.80964416564,2408.1761744250016,4750.094544663887
2025-07-28,6,62037.994657115356,55596.94790992078,2744.18165263262,0.0,3696.8650945619493,1005.4276323631661,10597.10593912037,4750.094544663887,3897.353069883335
2025-07-29,6,59778.27838913737,55033.44754631941,3812.152988907549,0.0,932.677853910411,201.65037165277812,11699.101723998454,3897.353069883335,4137.043482513891
2025-07-30,6,60041.60719820409,50783.87374426753,8205.203937146025,0.0,1052.5295167905379,343.71689000000254,10903.975494134771,4137.043482513891,4519.560737278699
2025-07-31,6,59279.63963284494,52629.49281567192,2659.744653366156,0.0,3990.4021638068684,954.318765833335,9067.70189144137,4519.560737278699,4567.956946852772
2025-08-01,6,35677.43219864714,34773.81653482771,0.0,0.0,903.6156638194298,185.50576866666654,34599.771683908955,4567.956946852772,2431.01072782499
2025-08-02,6,38123.17842825826,38085.3650723343,0.0,0.0,37.813355923957815,6.028434583333251,39761.68397275412,2431.01072782499,2099.047151851854
2025-08-03,6,51817.733346654146,47651.8918433245,3232.2750097449684,0.0,933.5664935846784,245.79350419444347,9764.544755402272,2099.047151851854,4371.975289074072
2025-08-04,6,52000.47044833767,49673.07517197953,1762.4011716934897,0.0,564.9941046646512,143.2952613055552,11900.392126465025,4371.975289074072,3453.875866356482
2025-08-05,6,52760.05370924233,48492.77551672232,2617.2895830782545,0.0,1649.988609441762,350.76474027777743,10923.374564861111,3453.875866356482,3722.921221500004
2025-08-06,6,56128.37669875023,53157.83889448938,0.0,0.0,2970.53780426085,666.2637622777736,10683.190604081268,3722.921221500004,4326.662924902322
2025-08-07,6,54560.544953763034,51647.701675652024,1493.504030492521,0.0,1419.3392476184854,323.10015384722226,18238.8050159309,4326.662924902322,4062.0751732078725
2025-08-08,6,32232.200871802015,32232.200871802015,0.0,0.0,0.0,0.0,38228.270977305896,4062.0751732078725,1213.2639694500008
2025-08-09,6,34033.8300276905,33782.04950116683,0.0,0.0,251.780526523667,62.577921583333406,34889.314848478905,1213.2639694500008,1199.9999999999998
2025-08-10,6,54312.58581483532,50153.891469552844,0.0,0.0,4158.694345282479,1143.260776549038,9416.10821855504,1199.9999999999998,3619.3424068504683
2025-08-11,6,51663.65214377995,47134.030502072856,1401.8134407710693,0.0,3127.808200936026,712.1323511111109,9832.523289916666,3619.3424068504683,3139.609838400003
2025-08-12,6,54777.48171273355,50821.42154524657,1805.372072659421,0.0,2150.6880948275584,571.3077043888868,12019.044117850479,3139.609838400003,3715.2384990750065
2025-08-13,6,52150.3516668279,46065.10076746311,1381.1344598802625,0.0,4704.116439484526,1062.5734654027792,7123.933873844649,3715.2384990750065,3684.505602727315
2025-08-14,6,53344.06310731852,47725.020843454455,3657.1315735653984,0.0,1961.9106902986653,423.585442236112,10531.620018142996,3684.505602727315,3682.392983333795
2025-08-15,6,33221.55063654769,33183.426096706025,0.0,0.0,38.12453984166674,17.83187083333337,36333.690474611445,3682.392983333795,1947.412048800007
2025-08-16,6,35440.03084082173,35216.195564848385,0.0,0.0,223.8352759733457,43.569679749999814,38296.487447101856,1947.412048800007,1262.6923841249984
2025-08-17,6,53765.455542264055,49772.86678519946,102.96068640952593,0.0,3889.628070655065,788.9705870555549,12303.666308763719,1262.6923841249984,3985.0534126074085
2025-08-18,6,50994.86933380799,47682.148779690426,803.4921181821637,0.0,2509.2284359354044,627.3076318611115,9144.173021582306,3985.0534126074085,3654.7263108259317
2025-08-19,6,53105.09416553962,46734.86651862469,0.0,0.0,6370.227646914929,1496.804956000002,6696.504410274696,3654.7263108259317,4507.848920793515
2025-08-20,6,58239.06875531054,50730.93432691175,1736.4077654463401,0.0,5771.726662952443,1401.9571168611094,10708.040639421117,4507.848920793515,3913.495227961581
2025-08-21,6,55379.40211447828,48604.2426683809,1035.2996430502817,0.0,5739.859803047096,1341.0127016111105,10679.313405966052,3913.495227961581,4095.252829113892
2025-08-22,6,33084.332676339334,31799.122415741593,0.0,0.0,1285.210260597742,241.9758534722219,30729.04852897719,4095.252829113892,1904.9238497250017
2025-08-23,6,33109.21258349393,31466.356918461137,0.0,0.0,1642.8556650327919,403.8104033888889,28500.107797972225,1904.9238497250017,1901.4214527749982
2025-08-24,6,60422.44323715238,47817.15329741079,273.5847343207556,0.0,12331.70520542083,2826.947887777777,9012.340416105957,1901.4214527749982,3832.034901751855
2025-08-25,6,62271.78855268662,60062.34541301271,0.0,0.0,2209.4431396739174,603.37604661111,21585.54532618554,3832.034901751855,4055.276028603699
2025-08-26,6,53198.6453514835,47313.59672311037,1126.415994825947,0.0,4758.6326335471795,1141.434642638892,6887.750875549382,4055.276028603699,4237.523788880556
2025-08-27,6,55505.33548534566,47646.747975575105,5911.957116621544,0.0,1946.630393149014,426.9829885555557,10485.744699661518,4237.523788880556,3920.6636486796374
2025-08-28,6,60493.69147198167,46072.63081750898,6555.08840942592,0.0,7865.972245046767,2046.695344236112,7458.145327606484,3920.6636486796374,4105.74421540417
2025-08-29,6,33815.38954555529,33521.41106626575,0.0,0.0,293.9784792895424,93.96827375000026,31118.76290218724,4105.74421540417,2553.6806975999993
2025-08-30,6,33801.62598701405,33672.69813441649,0.0,0.0,128.9278525975629,60.50197716666685,33513.93967766839,2553.6806975999993,3145.2002570995323
2025-08-31,6,56786.24772927031,47452.45698938052,834.7889480648278,0.0,8499.001791824963,2106.9574145277757,6501.583908797841,3145.2002570995323,3933.374455256946
2025-09-01,6,55857.93677996214,52042.62414160851,0.0,0.0,3815.312638353629,819.5190548888868,30578.414231000337,3933.374455256946,1822.8437029796316
2025-09-02,6,50170.31511742309,47078.69382729533,0.0,0.0,3091.6212901277604,607.9269506666687,16857.56876968108,1822.8437029796316,3736.5274239953696
2025-09-03,6,48983.72987483,47185.896877648884,0.0,0.0,1797.83299718112,420.7448806111113,17947.664064192395,3736.5274239953696,3446.9898254606433
2025-09-04,6,49898.097571847735,46504.39634780529,0.0,0.0,3393.7012240424456,814.0937351666655,17037.384936281203,3446.9898254606433,3523.6224806999976
2025-09-05,6,30060.601139094757,29870.06152394188,0.0,0.0,190.5396151528752,69.11976241666662,41627.854517271946,3523.6224806999976,2283.0472046250025
2025-09-06,6,30450.137924787745,30320.92694346689,0.0,0.0,129.210981320854,60.442531499999916,40962.605351875696,2283.0472046250025,2147.6602893541667
2025-09-07,6,48328.06501238247,44759.23545260849,1741.6800067268812,0.0,1827.1495530471016,350.6390852361107,14091.51371653087,2147.6602893541667,3721.9377142847234
2025-09-08,6,49879.325538600126,47855.47477937591,0.0,0.0,2023.850759224213,524.9012481805551,14747.5307489345,3721.9377142847234,3930.103364901395
2025-09-09,6,46355.81892102304,42029.94736335329,1738.339220685814,0.0,2587.532336983936,563.1737077500024,11287.82483118485,3930.103364901395,4447.056743453234
2025-09-10,6,55947.56025870962,48404.1416953078,0.0,0.0,7543.418563401825,1655.5361509166678,16345.811081771591,4447.056743453234,3270.494656869453
2025-09-11,6,52114.27668547152,49142.612147801934,0.0,0.0,2971.6645376695865,568.0998628888894,22219.530743291158,3270.494656869453,3494.6361576000013
2025-09-12,6,29737.929667288812,29617.80805311161,0.0,0.0,120.12161417720051,35.01237372222197,37157.12192475857,3494.6361576000013,2058.522426900002
2025-09-13,6,30069.992408284248,30069.992408284248,0.0,0.0,0.0,0.0,41290.48606402709,2058.522426900002,1200.0
2025-09-14,6,55248.44333976875,53151.00234825845,0.0,0.0,2097.440991510305,509.09384212499833,19502.903903544582,1200.0,3903.19225023488
2025-09-15,6,43814.56542177684,40986.12440968682,0.0,0.0,2828.441012090023,725.0682981944439,6600.143095227024,3903.19225023488,4362.612313734876
2025-09-16,6,50271.651716507215,48255.005535935066,0.0,0.0,2016.646180572151,572.5312540138883,14344.712751377218,4362.612313734876,5314.263123744607
2025-09-17,6,48599.78244146832,46183.06878707241,0.0,0.0,2416.713654395913,661.7417371111114,10853.795012898667,5314.263123744607,4595.302516180553
2025-09-18,6,49483.32310313833,41048.470663826156,5063.86148869303,0.0,3370.990950619144,689.1687491666679,9930.384775599792,4595.302516180553,4390.826998035188
2025-09-19,6,27087.350626022362,27067.673468673864,0.0,0.0,19.677157348500074,9.264198375000035,28234.64188669134,4390.826998035188,2988.5485634226907
2025-09-20,6,28476.43566821553,28095.71347323159,0.0,0.0,380.72219498393974,127.18592345833395,29743.151709070982,2988.5485634226907,2701.394955786577
2025-09-21,6,47962.58725141839,46145.150703854175,0.0,0.0,1817.4365475642107,474.3812296250004,10719.997564341047,2701.394955786577,5295.565172959734
2025-09-22,6,51776.15430951667,45307.913849540084,197.76899696808064,0.0,6270.471463008509,1840.1110447500016,9854.244688163237,5295.565172959734,5844.752306987964
2025-09-23,6,51224.34534341153,43977.52388435192,0.0,0.0,7246.8214590596135,1692.5588941944447,6218.926080306241,5844.752306987964,5882.15735898241
2025-09-24,6,49077.60847066801,38541.159367137,4229.063166862333,0.0,6307.385936668684,1935.772417027779,3080.2837629444457,5882.15735898241,5939.133096000001
2025-09-25,6,52308.80672703417,41902.044228387334,3092.0277723411286,0.0,7314.734726305705,2098.565070236111,8383.377508694448,5939.133096000001,6021.640429125003
2025-09-26,6,27175.011265518442,26295.5369913604,0.0,0.0,879.4742741580403,249.06354974999988,25914.091666037035,6021.640429125003,4808.249025866669
2025-09-27,6,26243.801380591925,24848.11170111247,0.0,0.0,1395.689679479457,487.0822530833333,21475.9464629808,4808.249025866669,5511.01000221204
